,iteration,smart_agent,strategy,agent,money
8892,240,regional warehouse,Dumber,Factory,-2170.276836540178
8893,241,regional warehouse,Smart,Retail,3358.4603574390876
8894,241,regional warehouse,Smart,Wholesale,1995.1660346287497
8895,241,regional warehouse,Smart,Regional Warehouse,5840.840610267349
8896,241,regional warehouse,Smart,Factory,3358.4603574390876
8897,241,regional warehouse,Dumb,Retail,1756.7066156515366
8898,241,regional warehouse,Dumb,Wholesale,769.7755250206966
8899,241,regional warehouse,Dumb,Regional Warehouse,2991.3879753295505
8900,241,regional warehouse,Dumb,Factory,1756.7066156515366
8901,241,regional warehouse,Dumber,Retail,1402.5459035188853
8902,241,regional warehouse,Dumber,Wholesale,858.7168302042408
8903,241,regional warehouse,Dumber,Regional Warehouse,3119.1970731996353
8904,241,regional warehouse,Dumber,Factory,1402.5459035188853
8905,242,regional warehouse,Smart,Retail,4508.337153539417
8906,242,regional warehouse,Smart,Wholesale,3994.4055529903194
8907,242,regional warehouse,Smart,Regional Warehouse,1265.9059083728248
8908,242,regional warehouse,Smart,Factory,4508.337153539417
8909,242,regional warehouse,Dumb,Retail,2095.8314379726685
8910,242,regional warehouse,Dumb,Wholesale,829.8528776622803
8911,242,regional warehouse,Dumb,Regional Warehouse,-707.1948335879675
8912,242,regional warehouse,Dumb,Factory,2095.8314379726685
8913,242,regional warehouse,Dumber,Retail,893.6295122212408
8914,242,regional warehouse,Dumber,Wholesale,989.010299019907
8915,242,regional warehouse,Dumber,Regional Warehouse,-686.8015344979075
8916,242,regional warehouse,Dumber,Factory,893.6295122212408
8917,243,regional warehouse,Smart,Retail,271.71121225049876
8918,243,regional warehouse,Smart,Wholesale,133.92427915678695
8919,243,regional warehouse,Smart,Regional Warehouse,234.4154891552542
8920,243,regional warehouse,Smart,Factory,271.71121225049876
8921,243,regional warehouse,Dumb,Retail,-691.3165584586789
8922,243,regional warehouse,Dumb,Wholesale,-4986.333440231514
8923,243,regional warehouse,Dumb,Regional Warehouse,-5062.854357093653
8924,243,regional warehouse,Dumb,Factory,-691.3165584586789
8925,243,regional warehouse,Dumber,Retail,-5121.255433993451
8926,243,regional warehouse,Dumber,Wholesale,-4891.642421211843
8927,243,regional warehouse,Dumber,Regional Warehouse,-5019.300434401007
8928,243,regional warehouse,Dumber,Factory,-5121.255433993451
8929,244,regional warehouse,Smart,Retail,9677.646368949425
8930,244,regional warehouse,Smart,Wholesale,3772.8603150143704
8931,244,regional warehouse,Smart,Regional Warehouse,17038.017463457178
8932,244,regional warehouse,Smart,Factory,9677.646368949425
8933,244,regional warehouse,Dumb,Retail,5115.39767255488
8934,244,regional warehouse,Dumb,Wholesale,1358.206285105459
8935,244,regional warehouse,Dumb,Regional Warehouse,9750.54714066684
8936,244,regional warehouse,Dumb,Factory,5115.39767255488
8937,244,regional warehouse,Dumber,Retail,4014.771087606631
8938,244,regional warehouse,Dumber,Wholesale,1473.3779716492259
8939,244,regional warehouse,Dumber,Regional Warehouse,10087.96856926129
8940,244,regional warehouse,Dumber,Factory,4014.771087606631
8941,245,regional warehouse,Smart,Retail,1040.9492849675726
8942,245,regional warehouse,Smart,Wholesale,3445.972120220968
8943,245,regional warehouse,Smart,Regional Warehouse,2818.6707722085625
8944,245,regional warehouse,Smart,Factory,1040.9492849675726
8945,245,regional warehouse,Dumb,Retail,-657.1571228251787
8946,245,regional warehouse,Dumb,Wholesale,-6275.5292279881105
8947,245,regional warehouse,Dumb,Regional Warehouse,-7182.8923610011625
8948,245,regional warehouse,Dumb,Factory,-657.1571228251787
8949,245,regional warehouse,Dumber,Retail,-8358.028681487318
8950,245,regional warehouse,Dumber,Wholesale,-6085.263695855712
8951,245,regional warehouse,Dumber,Regional Warehouse,-7061.0216375390955
8952,245,regional warehouse,Dumber,Factory,-8358.028681487318
8953,246,regional warehouse,Smart,Retail,1769.702344404186
8954,246,regional warehouse,Smart,Wholesale,7413.206983607231
8955,246,regional warehouse,Smart,Regional Warehouse,7212.4912053868975
8956,246,regional warehouse,Smart,Factory,1769.702344404186
8957,246,regional warehouse,Dumb,Retail,1063.2489755333581
8958,246,regional warehouse,Dumb,Wholesale,4924.20949931202
8959,246,regional warehouse,Dumb,Regional Warehouse,4518.896910790131
8960,246,regional warehouse,Dumb,Factory,1063.2489755333581
8961,246,regional warehouse,Dumber,Retail,1195.0877680555575
8962,246,regional warehouse,Dumber,Wholesale,5111.467402749219
8963,246,regional warehouse,Dumber,Regional Warehouse,4655.480909939173
8964,246,regional warehouse,Dumber,Factory,1195.0877680555575
8965,247,regional warehouse,Smart,Retail,796.0510894540971
8966,247,regional warehouse,Smart,Wholesale,1604.7912199225195
8967,247,regional warehouse,Smart,Regional Warehouse,599.0442089893886
8968,247,regional warehouse,Smart,Factory,796.0510894540971
8969,247,regional warehouse,Dumb,Retail,-124.9944845994599
8970,247,regional warehouse,Dumb,Wholesale,-590.60409234263
8971,247,regional warehouse,Dumb,Regional Warehouse,-1432.0664261341758
8972,247,regional warehouse,Dumb,Factory,-124.9944845994599
8973,247,regional warehouse,Dumber,Retail,-1303.2413471983955
8974,247,regional warehouse,Dumber,Wholesale,-491.0070097288943
8975,247,regional warehouse,Dumber,Regional Warehouse,-1405.2262986908188
8976,247,regional warehouse,Dumber,Factory,-1303.2413471983955
8977,248,regional warehouse,Smart,Retail,1302.934742496651
8978,248,regional warehouse,Smart,Wholesale,3609.2611912315865
8979,248,regional warehouse,Smart,Regional Warehouse,2002.284781951025
8980,248,regional warehouse,Smart,Factory,1302.934742496651
8981,248,regional warehouse,Dumb,Retail,322.8453676230167
8982,248,regional warehouse,Dumb,Wholesale,742.113214935581
8983,248,regional warehouse,Dumb,Regional Warehouse,73.20786957287102
8984,248,regional warehouse,Dumb,Factory,322.8453676230167
8985,248,regional warehouse,Dumber,Retail,-709.6260765945048
8986,248,regional warehouse,Dumber,Wholesale,892.0479627468078
8987,248,regional warehouse,Dumber,Regional Warehouse,107.64061934505679
8988,248,regional warehouse,Dumber,Factory,-709.6260765945048
8989,249,regional warehouse,Smart,Retail,258.854324608699
8990,249,regional warehouse,Smart,Wholesale,285.91049429553794
8991,249,regional warehouse,Smart,Regional Warehouse,521.952978226157
8992,249,regional warehouse,Smart,Factory,258.854324608699
8993,249,regional warehouse,Dumb,Retail,-743.339834650834
8994,249,regional warehouse,Dumb,Wholesale,-4999.479774387383
8995,249,regional warehouse,Dumb,Regional Warehouse,-5061.315470323669
8996,249,regional warehouse,Dumb,Factory,-743.339834650834
8997,249,regional warehouse,Dumber,Retail,-5193.132522505341
8998,249,regional warehouse,Dumber,Wholesale,-4899.256920964129
8999,249,regional warehouse,Dumber,Regional Warehouse,-5008.272654741576
9000,249,regional warehouse,Dumber,Factory,-5193.132522505341
9001,0,factory,Smart,Retail,10694.960405637208
9002,0,factory,Smart,Wholesale,6428.340502337882
9003,0,factory,Smart,Regional Warehouse,8303.530493386492
9004,0,factory,Smart,Factory,10694.960405637208
9005,0,factory,Dumb,Retail,5753.806844201496
9006,0,factory,Dumb,Wholesale,2482.6795695587116
9007,0,factory,Dumb,Regional Warehouse,3021.4068064733838
9008,0,factory,Dumb,Factory,5753.806844201496
9009,0,factory,Dumber,Retail,4066.136451799133
9010,0,factory,Dumber,Wholesale,2655.7965445097616
9011,0,factory,Dumber,Regional Warehouse,3191.6680477415152
9012,0,factory,Dumber,Factory,4066.136451799133
9013,1,factory,Smart,Retail,8358.918557362591
9014,1,factory,Smart,Wholesale,8929.160423270183
9015,1,factory,Smart,Regional Warehouse,9226.200509525299
9016,1,factory,Smart,Factory,8358.918557362591
9017,1,factory,Dumb,Retail,3607.141518239992
9018,1,factory,Dumb,Wholesale,-692.5808090237884
9019,1,factory,Dumb,Regional Warehouse,-19.776044405542947
9020,1,factory,Dumb,Factory,3607.141518239992
9021,1,factory,Dumber,Retail,-1674.1958909914
9022,1,factory,Dumber,Wholesale,-380.5259160299075
9023,1,factory,Dumber,Regional Warehouse,177.73517490704796
9024,1,factory,Dumber,Factory,-1674.1958909914
9025,2,factory,Smart,Retail,4808.6822122414005
9026,2,factory,Smart,Wholesale,8052.746956821576
9027,2,factory,Smart,Regional Warehouse,20525.975502637688
9028,2,factory,Smart,Factory,4808.6822122414005
9029,2,factory,Dumb,Retail,1782.3269125366833
9030,2,factory,Dumb,Wholesale,-2196.550817988753
9031,2,factory,Dumb,Regional Warehouse,5834.994557840676
9032,2,factory,Dumb,Factory,1782.3269125366833
9033,2,factory,Dumber,Retail,-4948.481284177262
9034,2,factory,Dumber,Wholesale,-1924.6984999039569
9035,2,factory,Dumber,Regional Warehouse,6281.307855090663
9036,2,factory,Dumber,Factory,-4948.481284177262
9037,3,factory,Smart,Retail,6594.2031556418815
9038,3,factory,Smart,Wholesale,8018.446452714996
9039,3,factory,Smart,Regional Warehouse,5303.923797611476
9040,3,factory,Smart,Factory,6594.2031556418815
9041,3,factory,Dumb,Retail,3124.3578595420486
9042,3,factory,Dumb,Wholesale,419.4564999910517
9043,3,factory,Dumb,Regional Warehouse,-1694.9834837079673
9044,3,factory,Dumb,Factory,3124.3578595420486
9045,3,factory,Dumber,Retail,-745.3047431747975
9046,3,factory,Dumber,Wholesale,692.1041553854941
9047,3,factory,Dumber,Regional Warehouse,-1540.5187028916616
9048,3,factory,Dumber,Factory,-745.3047431747975
9049,4,factory,Smart,Retail,8374.494211685083
9050,4,factory,Smart,Wholesale,17657.906337483175
9051,4,factory,Smart,Regional Warehouse,4882.022261404072
9052,4,factory,Smart,Factory,8374.494211685083
9053,4,factory,Dumb,Retail,4550.046833447954
9054,4,factory,Dumb,Wholesale,10714.020175819187
9055,4,factory,Dumb,Regional Warehouse,1654.8034559732741
9056,4,factory,Dumb,Factory,4550.046833447954
9057,4,factory,Dumber,Retail,4081.3991276504644
9058,4,factory,Dumber,Wholesale,11145.950839045012
9059,4,factory,Dumber,Regional Warehouse,1770.3928025508908
9060,4,factory,Dumber,Factory,4081.3991276504644
9061,5,factory,Smart,Retail,3745.415367483596
9062,5,factory,Smart,Wholesale,11408.654566927074
9063,5,factory,Smart,Regional Warehouse,8446.208560689474
9064,5,factory,Smart,Factory,3745.415367483596
9065,5,factory,Dumb,Retail,2124.7494541602605
9066,5,factory,Dumb,Wholesale,7237.010053877606
9067,5,factory,Dumb,Regional Warehouse,5692.0859063066855
9068,5,factory,Dumb,Factory,2124.7494541602605
9069,5,factory,Dumber,Retail,2778.9133978492264
9070,5,factory,Dumber,Wholesale,7562.039557933228
9071,5,factory,Dumber,Regional Warehouse,5862.358885700259
9072,5,factory,Dumber,Factory,2778.9133978492264
9073,6,factory,Smart,Retail,444.85607115043854
9074,6,factory,Smart,Wholesale,905.7324355304611
9075,6,factory,Smart,Regional Warehouse,10566.026766492923
9076,6,factory,Smart,Factory,444.85607115043854
9077,6,factory,Dumb,Retail,-1501.8615354776848
9078,6,factory,Dumb,Wholesale,-7102.330096389585
9079,6,factory,Dumb,Regional Warehouse,-1477.5464469581498
9080,6,factory,Dumb,Factory,-1501.8615354776848
9081,6,factory,Dumber,Retail,-8465.400139212248
9082,6,factory,Dumber,Wholesale,-6981.66497836138
9083,6,factory,Dumber,Regional Warehouse,-1201.4342934165077
9084,6,factory,Dumber,Factory,-8465.400139212248
9085,7,factory,Smart,Retail,7.3265506373984906
9086,7,factory,Smart,Wholesale,-634.4101966735743
9087,7,factory,Smart,Regional Warehouse,1549.2942038634965
9088,7,factory,Smart,Factory,7.3265506373984906
9089,7,factory,Dumb,Retail,-1304.1492473554356
9090,7,factory,Dumb,Wholesale,-9310.854559132655
9091,7,factory,Dumb,Regional Warehouse,-8122.231000845978
9092,7,factory,Dumb,Factory,-1304.1492473554356
9093,7,factory,Dumber,Retail,-9099.298181707116
9094,7,factory,Dumber,Wholesale,-9195.849907497977
9095,7,factory,Dumber,Regional Warehouse,-8026.199321440181
9096,7,factory,Dumber,Factory,-9099.298181707116
9097,8,factory,Smart,Retail,294.0608422363991
9098,8,factory,Smart,Wholesale,2473.8682942959745
9099,8,factory,Smart,Regional Warehouse,636.2104682364434
9100,8,factory,Smart,Factory,294.0608422363991
9101,8,factory,Dumb,Retail,-1204.0023601876985
9102,8,factory,Dumb,Wholesale,-5006.49857459123
9103,8,factory,Dumb,Regional Warehouse,-6616.993562157109
9104,8,factory,Dumb,Factory,-1204.0023601876985
9105,8,factory,Dumber,Retail,-6907.848592870532
9106,8,factory,Dumber,Wholesale,-4846.814705028168
9107,8,factory,Dumber,Regional Warehouse,-6554.960550982447
9108,8,factory,Dumber,Factory,-6907.848592870532
9109,9,factory,Smart,Retail,7913.81331465604
9110,9,factory,Smart,Wholesale,9933.667213370642
9111,9,factory,Smart,Regional Warehouse,15819.303943191653
9112,9,factory,Smart,Factory,7913.81331465604
9113,9,factory,Dumb,Retail,3454.821822790668
9114,9,factory,Dumb,Wholesale,-245.13496135049476
9115,9,factory,Dumb,Regional Warehouse,3502.35745868956
9116,9,factory,Dumb,Factory,3454.821822790668
9117,9,factory,Dumber,Retail,-1906.8046745107888
9118,9,factory,Dumber,Wholesale,98.75278377313205
9119,9,factory,Dumber,Regional Warehouse,3862.977271278244
9120,9,factory,Dumber,Factory,-1906.8046745107888
9121,10,factory,Smart,Retail,1112.7321854226514
9122,10,factory,Smart,Wholesale,5004.099806811539
9123,10,factory,Smart,Regional Warehouse,3495.5745454979424
9124,10,factory,Smart,Factory,1112.7321854226514
9125,10,factory,Dumb,Retail,-1044.5745540812775
9126,10,factory,Dumb,Wholesale,-4858.935805623457
9127,10,factory,Dumb,Regional Warehouse,-6403.753453580572
9128,10,factory,Dumb,Factory,-1044.5745540812775
9129,10,factory,Dumber,Retail,-8264.943989016649
9130,10,factory,Dumber,Wholesale,-4638.717565213493
9131,10,factory,Dumber,Regional Warehouse,-6276.627651086894
9132,10,factory,Dumber,Factory,-8264.943989016649
9133,11,factory,Smart,Retail,10020.682493128168
9134,11,factory,Smart,Wholesale,16246.976478898807
9135,11,factory,Smart,Regional Warehouse,25828.04182207169
9136,11,factory,Smart,Factory,10020.682493128168
9137,11,factory,Dumb,Retail,4086.1316745966415
9138,11,factory,Dumb,Wholesale,914.8510688938964
9139,11,factory,Dumb,Regional Warehouse,7802.189382951698
9140,11,factory,Dumb,Factory,4086.1316745966415
9141,11,factory,Dumber,Retail,-3359.841139405947
9142,11,factory,Dumber,Wholesale,1449.7072567482137
9143,11,factory,Dumber,Regional Warehouse,8384.163903854986
9144,11,factory,Dumber,Factory,-3359.841139405947
9145,12,factory,Smart,Retail,1760.0139271072348
9146,12,factory,Smart,Wholesale,3149.6739008737895
9147,12,factory,Smart,Regional Warehouse,7161.083666461691
9148,12,factory,Smart,Factory,1760.0139271072348
9149,12,factory,Dumb,Retail,509.5328652580317
9150,12,factory,Dumb,Wholesale,-660.368933690436
9151,12,factory,Dumb,Regional Warehouse,1906.8674111028813
9152,12,factory,Dumb,Factory,509.5328652580317
9153,12,factory,Dumber,Retail,-1665.35847687784
9154,12,factory,Dumber,Wholesale,-518.8000077953793
9155,12,factory,Dumber,Regional Warehouse,2065.9622129221016
9156,12,factory,Dumber,Factory,-1665.35847687784
9157,13,factory,Smart,Retail,175.20259347316485
9158,13,factory,Smart,Wholesale,2505.657350710754
9159,13,factory,Smart,Regional Warehouse,5455.421271411667
9160,13,factory,Smart,Factory,175.20259347316485
9161,13,factory,Dumb,Retail,-568.1242606772222
9162,13,factory,Dumb,Wholesale,877.6289699053623
9163,13,factory,Dumb,Regional Warehouse,2296.871895415239
9164,13,factory,Dumb,Factory,-568.1242606772222
9165,13,factory,Dumber,Retail,-1077.5660555957475
9166,13,factory,Dumber,Wholesale,982.9836399352298
9167,13,factory,Dumber,Regional Warehouse,2425.6842638414264
9168,13,factory,Dumber,Factory,-1077.5660555957475
9169,14,factory,Smart,Retail,5377.474507568095
9170,14,factory,Smart,Wholesale,7086.33848237929
9171,14,factory,Smart,Regional Warehouse,13336.801581049192
9172,14,factory,Smart,Factory,5377.474507568095
9173,14,factory,Dumb,Retail,1994.6261098972232
9174,14,factory,Dumb,Wholesale,-1535.7360479795645
9175,14,factory,Dumb,Regional Warehouse,2517.6027632348373
9176,14,factory,Dumb,Factory,1994.6261098972232
9177,14,factory,Dumber,Retail,-2797.812774941588
9178,14,factory,Dumber,Wholesale,-1257.977397899768
9179,14,factory,Dumber,Regional Warehouse,2838.2462429641064
9180,14,factory,Dumber,Factory,-2797.812774941588
9181,15,factory,Smart,Retail,726.5296671315139
9182,15,factory,Smart,Wholesale,2343.196836616883
9183,15,factory,Smart,Regional Warehouse,4039.9074131625484
9184,15,factory,Smart,Factory,726.5296671315139
9185,15,factory,Dumb,Retail,-526.2645480395581
