,iteracion,agente,estrategia,desempeño
1079,33,Menudeo,Todos aprendieron,1.620040889524661
1084,33,Mayoreo,Nadie aprendió,0.0
1085,33,Mayoreo,Solo otro agente aprendió,0.39177852695275617
1086,33,Mayoreo,Solo este agente aprendió,0.5100117093231924
1087,33,Mayoreo,Todos aprendieron,3.4418219844577127
1092,34,Fábrica,Nadie aprendió,0.0
1093,34,Fábrica,Solo otro agente aprendió,2.5264415070116675
1094,34,Fábrica,Solo este agente aprendió,1.388585724547113
1100,34,Almacén Regional,Nadie aprendió,0.0
1101,34,Almacén Regional,Solo otro agente aprendió,-1.2200192096690758
1102,34,Almacén Regional,Solo este agente aprendió,0.006526845296807746
1108,34,Menudeo,Nadie aprendió,0.0
1109,34,Menudeo,Solo otro agente aprendió,2.4851091898319777
1110,34,Menudeo,Solo este agente aprendió,1.4299180417268031
1116,34,Mayoreo,Nadie aprendió,0.0
1117,34,Mayoreo,Solo otro agente aprendió,0.17557869657374572
1118,34,Mayoreo,Solo este agente aprendió,-1.5206375177798737
1124,35,Fábrica,Nadie aprendió,0.0
1125,35,Fábrica,Solo otro agente aprendió,1.8024914715683649
1126,35,Fábrica,Solo este agente aprendió,1.0679466170347425
1127,35,Fábrica,Todos aprendieron,3.250290567996618
1132,35,Almacén Regional,Nadie aprendió,0.0
1133,35,Almacén Regional,Solo otro agente aprendió,0.11859381748503486
1134,35,Almacén Regional,Solo este agente aprendió,-1.2397392276230705
1135,35,Almacén Regional,Todos aprendieron,3.8045200421619576
1140,35,Menudeo,Nadie aprendió,0.0
1141,35,Menudeo,Solo otro agente aprendió,1.690833011571149
1142,35,Menudeo,Solo este agente aprendió,1.1796050770319582
1143,35,Menudeo,Todos aprendieron,3.250290567996618
1148,35,Mayoreo,Nadie aprendió,0.0
1149,35,Mayoreo,Solo otro agente aprendió,-0.5051307708272997
1150,35,Mayoreo,Solo este agente aprendió,-0.6639576083121304
1151,35,Mayoreo,Todos aprendieron,4.117575615862238
1156,36,Fábrica,Nadie aprendió,0.0
1157,36,Fábrica,Solo otro agente aprendió,4.443629493265824
1158,36,Fábrica,Solo este agente aprendió,-1.4504167002468542
1164,36,Almacén Regional,Nadie aprendió,0.0
1165,36,Almacén Regional,Solo otro agente aprendió,-0.358859880816063
1166,36,Almacén Regional,Solo este agente aprendió,-0.7143510123911795
1167,36,Almacén Regional,Todos aprendieron,2.1771718246968703
1172,36,Menudeo,Nadie aprendió,0.0
1173,36,Menudeo,Solo otro agente aprendió,2.363205219643207
1174,36,Menudeo,Solo este agente aprendió,0.6300075733757642
1180,36,Mayoreo,Nadie aprendió,0.0
1181,36,Mayoreo,Solo otro agente aprendió,-0.8967388229067418
1182,36,Mayoreo,Solo este agente aprendió,-0.36988101432089554
1188,37,Fábrica,Nadie aprendió,0.0
1189,37,Fábrica,Solo otro agente aprendió,4.018787378416831
1190,37,Fábrica,Solo este agente aprendió,0.10284108445772712
1196,37,Almacén Regional,Nadie aprendió,0.0
1197,37,Almacén Regional,Solo otro agente aprendió,-0.24367360651872805
1198,37,Almacén Regional,Solo este agente aprendió,0.9758146810040952
1204,37,Menudeo,Nadie aprendió,0.0
1205,37,Menudeo,Solo otro agente aprendió,2.493708377252057
1206,37,Menudeo,Solo este agente aprendió,1.6279200856225002
1212,37,Mayoreo,Nadie aprendió,0.0
1213,37,Mayoreo,Solo otro agente aprendió,-1.4301452414226579
1214,37,Mayoreo,Solo este agente aprendió,-0.1504161115120438
1220,38,Fábrica,Nadie aprendió,0.0
1222,38,Fábrica,Solo este agente aprendió,1.5960971321029687
1228,38,Almacén Regional,Nadie aprendió,0.0
1229,38,Almacén Regional,Solo otro agente aprendió,0.25520100545502605
1230,38,Almacén Regional,Solo este agente aprendió,-1.3486077677307002
1231,38,Almacén Regional,Todos aprendieron,2.9384192255745374
1236,38,Menudeo,Nadie aprendió,0.0
1237,38,Menudeo,Solo otro agente aprendió,4.637116675632823
1238,38,Menudeo,Solo este agente aprendió,4.189567579068149
1244,38,Mayoreo,Nadie aprendió,0.0
1245,38,Mayoreo,Solo otro agente aprendió,-0.7310902278371324
1246,38,Mayoreo,Solo este agente aprendió,1.6372388232661585
1247,38,Mayoreo,Todos aprendieron,3.3966097347977473
1252,39,Fábrica,Nadie aprendió,0.0
1253,39,Fábrica,Solo otro agente aprendió,1.737132094998961
1254,39,Fábrica,Solo este agente aprendió,1.9318299012297868
1255,39,Fábrica,Todos aprendieron,4.729265596920621
1260,39,Almacén Regional,Nadie aprendió,0.0
1261,39,Almacén Regional,Solo otro agente aprendió,-0.018873085344788862
1262,39,Almacén Regional,Solo este agente aprendió,0.44268080124927034
1268,39,Menudeo,Nadie aprendió,0.0
1269,39,Menudeo,Solo otro agente aprendió,2.687648498182004
1270,39,Menudeo,Solo este agente aprendió,0.9813134980467443
1271,39,Menudeo,Todos aprendieron,4.729265596920621
1276,39,Mayoreo,Nadie aprendió,0.0
1277,39,Mayoreo,Solo otro agente aprendió,-1.1663644105668343
1278,39,Mayoreo,Solo este agente aprendió,-0.17399874017587802
1284,40,Fábrica,Nadie aprendió,0.0
1285,40,Fábrica,Solo otro agente aprendió,1.600561783016242
1286,40,Fábrica,Solo este agente aprendió,1.3723192032743368
1287,40,Fábrica,Todos aprendieron,3.335819290701026
1292,40,Almacén Regional,Nadie aprendió,0.0
1293,40,Almacén Regional,Solo otro agente aprendió,2.1636095010797542
1294,40,Almacén Regional,Solo este agente aprendió,-3.7147035463218354
1300,40,Menudeo,Nadie aprendió,0.0
1301,40,Menudeo,Solo otro agente aprendió,1.7697914751195325
1302,40,Menudeo,Solo este agente aprendió,1.2030895111710462
1303,40,Menudeo,Todos aprendieron,3.335819290701026
1308,40,Mayoreo,Nadie aprendió,0.0
1309,40,Mayoreo,Solo otro agente aprendió,-0.008257389846673683
1310,40,Mayoreo,Solo este agente aprendió,0.7556706525266286
1316,41,Fábrica,Nadie aprendió,0.0
1317,41,Fábrica,Solo otro agente aprendió,1.3171070526955284
1318,41,Fábrica,Solo este agente aprendió,1.10299740852746
1319,41,Fábrica,Todos aprendieron,2.254843695693403
1324,41,Almacén Regional,Nadie aprendió,0.0
1325,41,Almacén Regional,Solo otro agente aprendió,-1.9209468284670976
1326,41,Almacén Regional,Solo este agente aprendió,0.7277388297100406
1332,41,Menudeo,Nadie aprendió,0.0
1333,41,Menudeo,Solo otro agente aprendió,1.4347882251807624
1334,41,Menudeo,Solo este agente aprendió,0.9853162360422261
1335,41,Menudeo,Todos aprendieron,2.254843695693403
1340,41,Mayoreo,Nadie aprendió,0.0
1341,41,Mayoreo,Solo otro agente aprendió,1.2701066101897946
1342,41,Mayoreo,Solo este agente aprendió,-0.5267739516598063
1348,42,Fábrica,Nadie aprendió,0.0
1349,42,Fábrica,Solo otro agente aprendió,1.361320991731155
1350,42,Fábrica,Solo este agente aprendió,1.199858157022128
1351,42,Fábrica,Todos aprendieron,2.605196824272226
1356,42,Almacén Regional,Nadie aprendió,0.0
1364,42,Menudeo,Nadie aprendió,0.0
1365,42,Menudeo,Solo otro agente aprendió,1.3847610615230936
1366,42,Menudeo,Solo este agente aprendió,1.1764180872301895
1367,42,Menudeo,Todos aprendieron,2.605196824272226
1372,42,Mayoreo,Nadie aprendió,0.0
1373,42,Mayoreo,Solo otro agente aprendió,0.685735114477433
1374,42,Mayoreo,Solo este agente aprendió,0.057166930042195974
1380,43,Fábrica,Nadie aprendió,0.0
1381,43,Fábrica,Solo otro agente aprendió,4.116085874658528
1382,43,Fábrica,Solo este agente aprendió,2.2978738328296795
1388,43,Almacén Regional,Nadie aprendió,0.0
1389,43,Almacén Regional,Solo otro agente aprendió,-3.674569019729462
1390,43,Almacén Regional,Solo este agente aprendió,2.3026153278362087
1396,43,Menudeo,Nadie aprendió,0.0
1397,43,Menudeo,Solo otro agente aprendió,4.029188503359857
1398,43,Menudeo,Solo este agente aprendió,2.3847712041283504
1404,43,Mayoreo,Nadie aprendió,0.0
1405,43,Mayoreo,Solo otro agente aprendió,-0.16931994019928986
1406,43,Mayoreo,Solo este agente aprendió,-0.9699593831127198
1407,43,Mayoreo,Todos aprendieron,3.1835573585692183
1412,44,Fábrica,Nadie aprendió,0.0
1413,44,Fábrica,Solo otro agente aprendió,1.078512474625371
1414,44,Fábrica,Solo este agente aprendió,1.0905096979201203
1415,44,Fábrica,Todos aprendieron,1.7481693918586272
1420,44,Almacén Regional,Nadie aprendió,0.0
1421,44,Almacén Regional,Solo otro agente aprendió,-0.2678559610951793
1422,44,Almacén Regional,Solo este agente aprendió,1.1888846923790812
1423,44,Almacén Regional,Todos aprendieron,4.119213382239349
1428,44,Menudeo,Nadie aprendió,0.0
1429,44,Menudeo,Solo otro agente aprendió,1.157660276661231
1430,44,Menudeo,Solo este agente aprendió,1.0113618958842603
1431,44,Menudeo,Todos aprendieron,1.7481693918586272
1436,44,Mayoreo,Nadie aprendió,0.0
1437,44,Mayoreo,Solo otro agente aprendió,0.3158528073997092
1438,44,Mayoreo,Solo este agente aprendió,0.6309793801889739
1439,44,Mayoreo,Todos aprendieron,2.1718817702478854
1444,45,Fábrica,Nadie aprendió,0.0
1446,45,Fábrica,Solo este agente aprendió,1.3653303887968762
1452,45,Almacén Regional,Nadie aprendió,0.0
1453,45,Almacén Regional,Solo otro agente aprendió,-0.04445123223684578
1454,45,Almacén Regional,Solo este agente aprendió,-1.0254393538157807
1455,45,Almacén Regional,Todos aprendieron,2.1897851971948716
1460,45,Menudeo,Nadie aprendió,0.0
1461,45,Menudeo,Solo otro agente aprendió,4.904675720429831
1462,45,Menudeo,Solo este agente aprendió,4.123763825357217
1468,45,Mayoreo,Nadie aprendió,0.0
1469,45,Mayoreo,Solo otro agente aprendió,-9.455103822512255
1476,46,Fábrica,Nadie aprendió,0.0
1477,46,Fábrica,Solo otro agente aprendió,0.9965823982554087
1478,46,Fábrica,Solo este agente aprendió,1.2813697981952332
1479,46,Fábrica,Todos aprendieron,1.9638019990593458
1484,46,Almacén Regional,Nadie aprendió,0.0
1485,46,Almacén Regional,Solo otro agente aprendió,-0.15250911399852307
1486,46,Almacén Regional,Solo este agente aprendió,1.1012526640162554
1487,46,Almacén Regional,Todos aprendieron,2.8644425292761215
1492,46,Menudeo,Nadie aprendió,0.0
1493,46,Menudeo,Solo otro agente aprendió,1.3041709089858242
1494,46,Menudeo,Solo este agente aprendió,0.973781287464818
1495,46,Menudeo,Todos aprendieron,1.9638019990593458
1500,46,Mayoreo,Nadie aprendió,0.0
1508,47,Fábrica,Nadie aprendió,0.0
1509,47,Fábrica,Solo otro agente aprendió,1.1683808575698098
1510,47,Fábrica,Solo este agente aprendió,0.9170265669464044
1511,47,Fábrica,Todos aprendieron,1.6085980482315558
1516,47,Almacén Regional,Nadie aprendió,0.0
1517,47,Almacén Regional,Solo otro agente aprendió,-0.16507394922943602
1518,47,Almacén Regional,Solo este agente aprendió,1.0653512902622273
1519,47,Almacén Regional,Todos aprendieron,4.4884154617645216
1524,47,Menudeo,Nadie aprendió,0.0
1525,47,Menudeo,Solo otro agente aprendió,1.079972973346498
1526,47,Menudeo,Solo este agente aprendió,1.0054344511697162
1527,47,Menudeo,Todos aprendieron,1.6085980482315558
1532,47,Mayoreo,Nadie aprendió,0.0
1533,47,Mayoreo,Solo otro agente aprendió,0.13967258385637293
1534,47,Mayoreo,Solo este agente aprendió,0.8157823303153431
1535,47,Mayoreo,Todos aprendieron,1.6174335166176457
1540,48,Fábrica,Nadie aprendió,0.0
1541,48,Fábrica,Solo otro agente aprendió,-0.11622759756228014
1542,48,Fábrica,Solo este agente aprendió,-0.44264652418743616
1543,48,Fábrica,Todos aprendieron,1.85492817285749
1548,48,Almacén Regional,Nadie aprendió,0.0
1549,48,Almacén Regional,Solo otro agente aprendió,0.008638234638856202
1550,48,Almacén Regional,Solo este agente aprendió,-1.0646294962899476
1551,48,Almacén Regional,Todos aprendieron,1.3894028744285905
1556,48,Menudeo,Nadie aprendió,0.0
1557,48,Menudeo,Solo otro agente aprendió,0.3746111608551141
1558,48,Menudeo,Solo este agente aprendió,-0.9334852826048304
1559,48,Menudeo,Todos aprendieron,1.85492817285749
1564,48,Mayoreo,Nadie aprendió,0.0
1565,48,Mayoreo,Solo otro agente aprendió,-3.1291967791697712
1566,48,Mayoreo,Solo este agente aprendió,1.6532230723062018
1572,49,Fábrica,Nadie aprendió,0.0
1573,49,Fábrica,Solo otro agente aprendió,0.9694753784899445
1574,49,Fábrica,Solo este agente aprendió,1.0810785375240206
1575,49,Fábrica,Todos aprendieron,1.4688270935807957
1580,49,Almacén Regional,Nadie aprendió,0.0
1581,49,Almacén Regional,Solo otro agente aprendió,0.13324728426663981
1582,49,Almacén Regional,Solo este agente aprendió,0.8375405595559431
1583,49,Almacén Regional,Todos aprendieron,1.8318580165403529
1588,49,Menudeo,Nadie aprendió,0.0
1589,49,Menudeo,Solo otro agente aprendió,1.1008871454258329
1590,49,Menudeo,Solo este agente aprendió,0.9496667705881321
1591,49,Menudeo,Todos aprendieron,1.4688270935807957
1596,49,Mayoreo,Nadie aprendió,0.0
1597,49,Mayoreo,Solo otro agente aprendió,0.15871996007722808
1598,49,Mayoreo,Solo este agente aprendió,0.8019960386148358
1599,49,Mayoreo,Todos aprendieron,1.6069153968003345
1604,50,Fábrica,Nadie aprendió,0.0
1605,50,Fábrica,Solo otro agente aprendió,1.1789496366220584
1606,50,Fábrica,Solo este agente aprendió,0.9931901556870807
1607,50,Fábrica,Todos aprendieron,1.6599525982077699
1612,50,Almacén Regional,Nadie aprendió,0.0
1613,50,Almacén Regional,Solo otro agente aprendió,0.3957784755084487
1614,50,Almacén Regional,Solo este agente aprendió,0.5852711024637455
1615,50,Almacén Regional,Todos aprendieron,1.4108147696356734
1620,50,Menudeo,Nadie aprendió,0.0
1621,50,Menudeo,Solo otro agente aprendió,1.217904156791532
1622,50,Menudeo,Solo este agente aprendió,0.954235635517607
1623,50,Menudeo,Todos aprendieron,1.6599525982077699
1628,50,Mayoreo,Nadie aprendió,0.0
1629,50,Mayoreo,Solo otro agente aprendió,-0.31707255206131907
1630,50,Mayoreo,Solo este agente aprendió,1.2376435683229667
1631,50,Mayoreo,Todos aprendieron,2.685656627262417
1636,51,Fábrica,Nadie aprendió,0.0
1637,51,Fábrica,Solo otro agente aprendió,1.734713393791461
1638,51,Fábrica,Solo este agente aprendió,0.8116485242464345
1639,51,Fábrica,Todos aprendieron,2.4542497641765
1644,51,Almacén Regional,Nadie aprendió,0.0
1645,51,Almacén Regional,Solo otro agente aprendió,-0.5685890607381406
1646,51,Almacén Regional,Solo este agente aprendió,1.5333817611126437
1647,51,Almacén Regional,Todos aprendieron,2.0076203518010405
1652,51,Menudeo,Nadie aprendió,0.0
1653,51,Menudeo,Solo otro agente aprendió,1.4896895867794577
1654,51,Menudeo,Solo este agente aprendió,1.0566723312584376
1655,51,Menudeo,Todos aprendieron,2.4542497641765
1660,51,Mayoreo,Nadie aprendió,0.0
1661,51,Mayoreo,Solo otro agente aprendió,0.28305672477752125
1662,51,Mayoreo,Solo este agente aprendió,0.6881692388715107
1663,51,Mayoreo,Todos aprendieron,1.200036132408388
1668,52,Fábrica,Nadie aprendió,0.0
1669,52,Fábrica,Solo otro agente aprendió,1.635753790011055
1670,52,Fábrica,Solo este agente aprendió,1.2076906688228968
1671,52,Fábrica,Todos aprendieron,3.172476386097438
1676,52,Almacén Regional,Nadie aprendió,0.0
1677,52,Almacén Regional,Solo otro agente aprendió,-0.09661087856876653
1678,52,Almacén Regional,Solo este agente aprendió,0.7003187621452683
1684,52,Menudeo,Nadie aprendió,0.0
1685,52,Menudeo,Solo otro agente aprendió,1.8242922077754202
1686,52,Menudeo,Solo este agente aprendió,1.0191522510585316
1687,52,Menudeo,Todos aprendieron,3.172476386097438
1692,52,Mayoreo,Nadie aprendió,0.0
1693,52,Mayoreo,Solo otro agente aprendió,0.6143264345217947
1694,52,Mayoreo,Solo este agente aprendió,-0.28465154663560494
1700,53,Fábrica,Nadie aprendió,0.0
1701,53,Fábrica,Solo otro agente aprendió,0.8827335241859124
1702,53,Fábrica,Solo este agente aprendió,1.4785368918567416
1703,53,Fábrica,Todos aprendieron,2.220329724096784
1708,53,Almacén Regional,Nadie aprendió,0.0
1709,53,Almacén Regional,Solo otro agente aprendió,-0.26919799628883045
1710,53,Almacén Regional,Solo este agente aprendió,-0.849988648621991
1711,53,Almacén Regional,Todos aprendieron,3.8865163836556125
1716,53,Menudeo,Nadie aprendió,0.0
1717,53,Menudeo,Solo otro agente aprendió,1.4351527661032697
1718,53,Menudeo,Solo este agente aprendió,0.9261176499393842
1719,53,Menudeo,Todos aprendieron,2.220329724096784
1724,53,Mayoreo,Nadie aprendió,0.0
1725,53,Mayoreo,Solo otro agente aprendió,2.1765366627915097
1726,53,Mayoreo,Solo este agente aprendió,-1.4367193828510074
1732,54,Fábrica,Nadie aprendió,0.0
1734,54,Fábrica,Solo este agente aprendió,2.8530116796632368
1740,54,Almacén Regional,Nadie aprendió,0.0
1741,54,Almacén Regional,Solo otro agente aprendió,-0.3856449846684174
1742,54,Almacén Regional,Solo este agente aprendió,-0.7751818998219131
1748,54,Menudeo,Nadie aprendió,0.0
1750,54,Menudeo,Solo este agente aprendió,4.440741480884134
1756,54,Mayoreo,Nadie aprendió,0.0
1757,54,Mayoreo,Solo otro agente aprendió,0.3390809213128211
1758,54,Mayoreo,Solo este agente aprendió,-1.6135727481432536
1764,55,Fábrica,Nadie aprendió,0.0
1765,55,Fábrica,Solo otro agente aprendió,1.911913615431109
1766,55,Fábrica,Solo este agente aprendió,1.003140405169441
1767,55,Fábrica,Todos aprendieron,3.165092502897683
1772,55,Almacén Regional,Nadie aprendió,0.0
1773,55,Almacén Regional,Solo otro agente aprendió,1.3563830756495583
1774,55,Almacén Regional,Solo este agente aprendió,-0.5828981232454568
1780,55,Menudeo,Nadie aprendió,0.0
1781,55,Menudeo,Solo otro agente aprendió,1.1134297315005384
1782,55,Menudeo,Solo este agente aprendió,1.8016242891000116
1783,55,Menudeo,Todos aprendieron,3.165092502897683
1788,55,Mayoreo,Nadie aprendió,0.0
1789,55,Mayoreo,Solo otro agente aprendió,-0.03893973184777104
1790,55,Mayoreo,Solo este agente aprendió,0.9879670465461927
1791,55,Mayoreo,Todos aprendieron,1.9050365059167007
1796,56,Fábrica,Nadie aprendió,0.0
1797,56,Fábrica,Solo otro agente aprendió,1.4188658306110677
1798,56,Fábrica,Solo este agente aprendió,1.0238670049788103
1799,56,Fábrica,Todos aprendieron,2.49145149119218
1804,56,Almacén Regional,Nadie aprendió,0.0
1805,56,Almacén Regional,Solo otro agente aprendió,0.83325465062663
1806,56,Almacén Regional,Solo este agente aprendió,0.09772343085028544
1807,56,Almacén Regional,Todos aprendieron,3.5514999194626307
1812,56,Menudeo,Nadie aprendió,0.0
1813,56,Menudeo,Solo otro agente aprendió,1.2216354495364556
1814,56,Menudeo,Solo este agente aprendió,1.2210973860534222
1815,56,Menudeo,Todos aprendieron,2.49145149119218
1820,56,Mayoreo,Nadie aprendió,0.0
1821,56,Mayoreo,Solo otro agente aprendió,-1.5040661224731569
1822,56,Mayoreo,Solo este agente aprendió,2.321459880926553
1828,57,Fábrica,Nadie aprendió,0.0
1829,57,Fábrica,Solo otro agente aprendió,1.0917367455582336
1830,57,Fábrica,Solo este agente aprendió,1.1550677194020538
1831,57,Fábrica,Todos aprendieron,1.8503422925177697
1836,57,Almacén Regional,Nadie aprendió,0.0
1837,57,Almacén Regional,Solo otro agente aprendió,0.15763979200384595
1838,57,Almacén Regional,Solo este agente aprendió,0.8090122593731958
1839,57,Almacén Regional,Todos aprendieron,2.10597971501351
