,agent,day,inventory,purchase,r_s_a,q_s_a
61408,Factory,22,0.0,99,-178.0,-178.0
61409,Retail,23,0.0,75,-11.5,-11.5
61410,Wholesale,23,0.0,73,-186.0,-186.0
61411,Regional_Warehouse,23,0.0,39,-86.0,-86.0
61412,Factory,23,0.0,74,-54.0,-54.0
61413,Retail,24,0.0,46,-11.100000000000023,-11.100000000000023
61414,Wholesale,24,0.0,60,-134.0,-134.0
61415,Regional_Warehouse,24,0.0,10,-72.0,-72.0
61416,Factory,24,0.0,4,-10.0,-10.0
61417,Retail,25,0.0,44,-12.600000000000023,-12.600000000000023
61418,Wholesale,25,0.0,74,-110.0,-110.0
61419,Regional_Warehouse,25,0.0,60,-40.0,-40.0
61420,Factory,25,0.0,30,-46.0,-46.0
61421,Retail,26,0.0,3,-14.800000000000011,-14.800000000000011
61422,Wholesale,26,0.0,37,-150.0,-150.0
61423,Regional_Warehouse,26,0.0,33,-16.0,-16.0
61424,Factory,26,0.0,74,-24.0,-24.0
61425,Retail,27,0.0,56,-16.30000000000001,-16.30000000000001
61426,Wholesale,27,0.0,16,-76.0,-76.0
61427,Regional_Warehouse,27,0.0,47,-186.0,-186.0
61428,Factory,27,0.0,29,-162.0,-162.0
61429,Retail,28,0.0,91,-11.899999999999977,-11.899999999999977
61430,Wholesale,28,0.0,91,-192.0,-192.0
61431,Regional_Warehouse,28,0.0,74,-194.0,-194.0
61432,Factory,28,0.0,90,-20.0,-20.0
61433,Retail,29,0.0,19,-10.0,-10.0
61434,Wholesale,29,0.0,76,-64.0,-64.0
61435,Regional_Warehouse,29,0.0,24,-186.0,-186.0
61436,Factory,29,0.0,18,-24.0,-24.0
61437,Retail,30,0.0,64,-11.5,-11.5
61438,Wholesale,30,0.0,45,-150.0,-150.0
61439,Regional_Warehouse,30,0.0,7,-124.0,-124.0
61440,Factory,30,0.0,17,-140.0,-140.0
61441,Retail,31,0.0,20,-11.100000000000023,-11.100000000000023
61442,Wholesale,31,0.0,91,-88.0,-88.0
61443,Regional_Warehouse,31,0.0,27,-20.0,-20.0
61444,Factory,31,0.0,19,-82.0,-82.0
61445,Retail,32,0.0,33,-12.600000000000023,-12.600000000000023
61446,Wholesale,32,0.0,86,-14.0,-14.0
61447,Regional_Warehouse,32,0.0,67,-196.0,-196.0
61448,Factory,32,0.0,70,-88.0,-88.0
61449,Retail,33,0.0,4,-14.800000000000011,-14.800000000000011
61450,Wholesale,33,0.0,97,-70.0,-70.0
61451,Regional_Warehouse,33,0.0,17,-12.0,-12.0
61452,Factory,33,0.0,57,-148.0,-148.0
61453,Retail,34,0.0,90,-16.30000000000001,-16.30000000000001
61454,Wholesale,34,0.0,24,-120.0,-120.0
61455,Regional_Warehouse,34,0.0,17,-186.0,-186.0
61456,Factory,34,0.0,59,-152.0,-152.0
61457,Retail,35,0.0,77,-11.899999999999977,-11.899999999999977
61458,Wholesale,35,0.0,21,-52.0,-52.0
61459,Regional_Warehouse,35,0.0,2,-190.0,-190.0
61460,Factory,35,0.0,47,-72.0,-72.0
61461,Retail,36,0.0,21,-10.0,-10.0
61462,Wholesale,36,0.0,9,-126.0,-126.0
61463,Regional_Warehouse,36,0.0,0,-74.0,-77.6
61464,Factory,36,0.0,23,-94.0,-94.0
61465,Retail,37,0.0,96,-11.5,-11.5
61466,Wholesale,37,0.0,97,-84.0,-84.0
61467,Regional_Warehouse,37,0.0,66,-192.0,-192.0
61468,Factory,37,0.0,87,-54.0,-54.0
61469,Retail,38,0.0,8,-11.100000000000023,-11.100000000000023
61470,Wholesale,38,0.0,81,-36.0,-36.0
61471,Regional_Warehouse,38,0.0,96,-110.0,-110.0
61472,Factory,38,0.0,79,-174.0,-174.0
61473,Retail,39,0.0,58,-12.600000000000023,-12.600000000000023
61474,Wholesale,39,0.0,70,-126.0,-126.0
61475,Regional_Warehouse,39,0.0,94,-72.0,-72.0
61476,Factory,39,0.0,54,-64.0,-64.0
61477,Retail,40,0.0,69,-14.800000000000011,-14.800000000000011
61478,Wholesale,40,0.0,84,-88.0,-88.0
61479,Regional_Warehouse,40,0.0,21,-144.0,-144.0
61480,Factory,40,0.0,70,-22.0,-22.0
61481,Retail,41,0.0,77,-16.299999999999955,-16.299999999999955
61482,Wholesale,41,0.0,19,-184.0,-184.0
61483,Regional_Warehouse,41,0.0,94,-86.0,-86.0
61484,Factory,41,0.0,15,-52.0,-52.0
61485,Retail,42,0.0,18,-11.899999999999977,-11.899999999999977
61486,Wholesale,42,0.0,49,-32.0,-32.0
61487,Regional_Warehouse,42,0.0,34,-158.0,-158.0
61488,Factory,42,0.0,50,-106.0,-106.0
61489,Retail,43,0.0,20,-10.0,-10.0
61490,Wholesale,43,0.0,36,-40.0,-40.0
61491,Regional_Warehouse,43,0.0,45,-158.0,-158.0
61492,Factory,43,0.0,55,-116.0,-116.0
61493,Retail,44,0.0,52,-11.5,-11.5
61494,Wholesale,44,0.0,84,-12.0,-12.0
61495,Regional_Warehouse,44,0.0,52,-22.0,-22.0
61496,Factory,44,0.0,76,-16.0,-16.0
61497,Retail,45,0.0,28,-11.100000000000023,-11.100000000000023
61498,Wholesale,45,0.0,54,0.0,0.0
61499,Regional_Warehouse,45,0.0,33,-70.0,-70.0
61500,Factory,45,0.0,34,-90.0,-90.0
61501,Retail,46,0.0,67,-12.600000000000023,-12.600000000000023
61502,Wholesale,46,0.0,52,-46.0,-46.0
61503,Regional_Warehouse,46,0.0,55,-4.0,-4.0
61504,Factory,46,0.0,11,-26.0,-26.0
61505,Retail,47,0.0,69,-14.799999999999955,-14.799999999999955
61506,Wholesale,47,0.0,75,-182.0,-182.0
61507,Regional_Warehouse,47,0.0,74,-92.0,-92.0
61508,Factory,47,0.0,42,-188.0,-188.0
61509,Retail,48,0.0,26,-16.299999999999955,-16.299999999999955
61510,Wholesale,48,0.0,99,-146.0,-146.0
61511,Regional_Warehouse,48,0.0,13,-98.0,-98.0
61512,Factory,48,0.0,58,-52.0,-52.0
61513,Retail,49,0.0,66,-11.899999999999977,-11.899999999999977
61514,Wholesale,49,0.0,0,-78.0,-85.2
61515,Regional_Warehouse,49,0.0,78,-184.0,-184.0
61516,Factory,49,0.0,14,-4.0,-4.0
61517,Retail,50,0.0,71,-10.0,-10.0
61518,Wholesale,50,0.0,58,-10.0,-10.0
61519,Regional_Warehouse,50,0.0,15,-106.0,-106.0
61520,Factory,50,0.0,98,-134.0,-134.0
61521,Retail,51,0.0,11,-11.5,-11.5
61522,Wholesale,51,0.0,57,-6.0,-6.0
61523,Regional_Warehouse,51,0.0,30,-100.0,-100.0
61524,Factory,51,0.0,49,-44.0,-44.0
61525,Retail,52,0.0,87,-11.100000000000023,-11.100000000000023
61526,Wholesale,52,0.0,15,-164.0,-164.0
61527,Regional_Warehouse,52,0.0,7,-84.0,-84.0
61528,Factory,52,0.0,90,-186.0,-186.0
61529,Retail,53,0.0,67,-12.600000000000023,-12.600000000000023
61530,Wholesale,53,0.0,74,-154.0,-154.0
61531,Regional_Warehouse,53,0.0,47,-170.0,-170.0
61532,Factory,53,0.0,96,-18.0,-18.0
61533,Retail,54,0.0,70,-14.799999999999955,-14.799999999999955
61534,Wholesale,54,0.0,88,-52.0,-52.0
61535,Regional_Warehouse,54,0.0,58,-12.0,-12.0
61536,Factory,54,0.0,29,-106.0,-106.0
61537,Retail,55,0.0,11,-16.299999999999955,-16.299999999999955
61538,Wholesale,55,0.0,90,-188.0,-188.0
61539,Regional_Warehouse,55,0.0,99,-138.0,-138.0
61540,Factory,55,0.0,16,-158.0,-158.0
61541,Retail,56,0.0,21,-11.899999999999977,-11.899999999999977
61542,Wholesale,56,0.0,46,-134.0,-134.0
61543,Regional_Warehouse,56,0.0,21,-188.0,-188.0
61544,Factory,56,0.0,64,-106.0,-106.0
61545,Retail,57,0.0,99,-10.0,-10.0
61546,Wholesale,57,0.0,75,-90.0,-90.0
61547,Regional_Warehouse,57,0.0,74,-90.0,-90.0
61548,Factory,57,0.0,81,-18.0,-18.0
61549,Retail,58,0.0,92,-11.5,-11.5
61550,Wholesale,58,0.0,5,-158.0,-158.0
61551,Regional_Warehouse,58,0.0,55,-86.0,-86.0
61552,Factory,58,0.0,90,-98.0,-98.0
61553,Retail,59,0.0,16,-11.100000000000023,-11.100000000000023
61554,Wholesale,59,0.0,86,-16.0,-16.0
61555,Regional_Warehouse,59,0.0,61,-136.0,-136.0
61556,Factory,59,0.0,85,-70.0,-70.0
61557,Retail,60,0.0,52,-12.600000000000023,-12.600000000000023
61558,Wholesale,60,0.0,24,-166.0,-166.0
61559,Regional_Warehouse,60,0.0,36,-98.0,-98.0
61560,Factory,60,0.0,1,-80.0,-80.0
61561,Retail,61,0.0,14,-14.799999999999955,-14.799999999999955
61562,Wholesale,61,0.0,67,-22.0,-22.0
61563,Regional_Warehouse,61,0.0,82,-66.0,-66.0
61564,Factory,61,0.0,29,-106.0,-106.0
61565,Retail,62,0.0,75,-16.299999999999955,-16.299999999999955
61566,Wholesale,62,0.0,10,-116.0,-116.0
61567,Regional_Warehouse,62,0.0,12,-124.0,-124.0
61568,Factory,62,0.0,0,-122.0,-122.0
61569,Retail,63,0.0,55,-11.899999999999977,-11.899999999999977
61570,Wholesale,63,0.0,91,-166.0,-166.0
61571,Regional_Warehouse,63,0.0,31,-42.0,-42.0
61572,Factory,63,0.0,14,-108.0,-108.0
61573,Retail,64,0.0,64,-10.0,-10.0
61574,Wholesale,64,0.0,8,-102.0,-102.0
61575,Regional_Warehouse,64,0.0,59,-154.0,-154.0
61576,Factory,64,0.0,21,-54.0,-54.0
61577,Retail,65,0.0,69,-11.5,-11.5
61578,Wholesale,65,0.0,7,-176.0,-176.0
61579,Regional_Warehouse,65,0.0,12,-120.0,-120.0
61580,Factory,65,0.0,55,-142.0,-142.0
61581,Retail,66,0.0,97,-11.100000000000023,-11.100000000000023
61582,Wholesale,66,0.0,51,-170.0,-170.0
61583,Regional_Warehouse,66,0.0,19,-168.0,-168.0
61584,Factory,66,0.0,72,-142.0,-142.0
61585,Retail,67,0.0,73,-12.600000000000023,-12.600000000000023
61586,Wholesale,67,0.0,73,-160.0,-160.0
61587,Regional_Warehouse,67,0.0,47,-142.0,-142.0
61588,Factory,67,0.0,87,-146.0,-146.0
61589,Retail,68,0.0,44,-14.799999999999955,-14.799999999999955
61590,Wholesale,68,0.0,82,-166.0,-166.0
61591,Regional_Warehouse,68,0.0,16,-58.0,-58.0
61592,Factory,68,0.0,63,-172.0,-172.0
61593,Retail,69,0.0,21,-16.299999999999955,-16.299999999999955
61594,Wholesale,69,0.0,18,-10.0,-10.0
61595,Regional_Warehouse,69,0.0,56,-36.0,-36.0
61596,Factory,69,0.0,91,-146.0,-146.0
61597,Retail,70,0.0,80,-11.899999999999977,-11.899999999999977
61598,Wholesale,70,0.0,77,-94.0,-94.0
61599,Regional_Warehouse,70,0.0,84,-124.0,-124.0
61600,Factory,70,0.0,12,-10.0,-10.0
61601,Retail,71,0.0,3,-10.0,-10.0
61602,Wholesale,71,0.0,75,-144.0,-144.0
61603,Regional_Warehouse,71,0.0,24,-106.0,-106.0
61604,Factory,71,0.0,48,-72.0,-72.0
61605,Retail,72,0.0,15,-11.5,-11.5
61606,Wholesale,72,0.0,59,-144.0,-144.0
61607,Regional_Warehouse,72,0.0,95,-174.0,-174.0
61608,Factory,72,0.0,15,-8.0,-8.0
61609,Retail,73,0.0,91,-11.100000000000023,-11.100000000000023
61610,Wholesale,73,0.0,56,-158.0,-158.0
61611,Regional_Warehouse,73,0.0,4,-140.0,-140.0
61612,Factory,73,0.0,27,-138.0,-138.0
61613,Retail,74,0.0,4,-12.600000000000023,-12.600000000000023
61614,Wholesale,74,0.0,27,-56.0,-56.0
61615,Regional_Warehouse,74,0.0,80,-122.0,-122.0
61616,Factory,74,0.0,3,-108.0,-108.0
61617,Retail,75,0.0,88,-14.799999999999955,-14.799999999999955
61618,Wholesale,75,0.0,17,-88.0,-88.0
61619,Regional_Warehouse,75,0.0,38,0.0,0.0
61620,Factory,75,0.0,5,-198.0,-198.0
61621,Retail,76,0.0,22,-16.299999999999955,-16.299999999999955
61622,Wholesale,76,0.0,21,-116.0,-116.0
61623,Regional_Warehouse,76,0.0,92,-96.0,-96.0
61624,Factory,76,0.0,85,-128.0,-128.0
61625,Retail,77,0.0,33,-11.899999999999977,-11.899999999999977
61626,Wholesale,77,0.0,5,-116.0,-116.0
61627,Regional_Warehouse,77,0.0,6,-164.0,-164.0
61628,Factory,77,0.0,16,-6.0,-6.0
61629,Retail,78,0.0,99,-10.0,-10.0
61630,Wholesale,78,0.0,23,-98.0,-98.0
61631,Regional_Warehouse,78,0.0,41,-148.0,-148.0
61632,Factory,78,0.0,15,-12.0,-12.0
61633,Retail,79,0.0,3,-11.5,-11.5
61634,Wholesale,79,0.0,62,-140.0,-140.0
61635,Regional_Warehouse,79,0.0,92,-42.0,-42.0
61636,Factory,79,0.0,88,-60.0,-60.0
61637,Retail,80,0.0,84,-11.100000000000023,-11.100000000000023
61638,Wholesale,80,0.0,82,-166.0,-166.0
61639,Regional_Warehouse,80,0.0,27,-112.0,-112.0
61640,Factory,80,0.0,56,-106.0,-106.0
61641,Retail,81,0.0,71,-12.599999999999909,-12.599999999999909
61642,Wholesale,81,0.0,52,-56.0,-56.0
61643,Regional_Warehouse,81,0.0,24,-94.0,-94.0
61644,Factory,81,0.0,25,-162.0,-162.0
61645,Retail,82,0.0,63,-14.799999999999955,-14.799999999999955
61646,Wholesale,82,0.0,94,-146.0,-146.0
61647,Regional_Warehouse,82,0.0,78,-132.0,-132.0
61648,Factory,82,0.0,41,-52.0,-52.0
61649,Retail,83,0.0,98,-16.299999999999955,-16.299999999999955
61650,Wholesale,83,0.0,34,-196.0,-196.0
61651,Regional_Warehouse,83,0.0,38,-44.0,-44.0
61652,Factory,83,0.0,67,-20.0,-20.0
61653,Retail,84,0.0,60,-11.900000000000091,-11.900000000000091
61654,Wholesale,84,0.0,92,-164.0,-164.0
61655,Regional_Warehouse,84,0.0,20,-70.0,-70.0
61656,Factory,84,0.0,28,-196.0,-196.0
61657,Retail,85,0.0,33,-10.0,-10.0
61658,Wholesale,85,0.0,89,-152.0,-152.0
61659,Regional_Warehouse,85,0.0,52,-2.0,-2.0
61660,Factory,85,0.0,95,-24.0,-24.0
61661,Retail,86,0.0,92,-11.5,-11.5
61662,Wholesale,86,0.0,88,-102.0,-102.0
61663,Regional_Warehouse,86,0.0,57,-148.0,-148.0
61664,Factory,86,0.0,94,-174.0,-174.0
61665,Retail,87,0.0,45,-11.099999999999909,-11.099999999999909
61666,Wholesale,87,0.0,57,-12.0,-12.0
61667,Regional_Warehouse,87,0.0,28,-194.0,-194.0
61668,Factory,87,0.0,76,0.0,0.0
61669,Retail,88,0.0,16,-12.599999999999909,-12.599999999999909
61670,Wholesale,88,0.0,39,-176.0,-176.0
61671,Regional_Warehouse,88,0.0,58,-174.0,-174.0
61672,Factory,88,0.0,76,-178.0,-178.0
61673,Retail,89,0.0,20,-14.799999999999955,-14.799999999999955
61674,Wholesale,89,0.0,74,-166.0,-166.0
61675,Regional_Warehouse,89,0.0,14,-116.0,-116.0
61676,Factory,89,0.0,75,-142.0,-142.0
61677,Retail,90,0.0,82,-16.299999999999955,-16.299999999999955
61678,Wholesale,90,0.0,98,-36.0,-36.0
61679,Regional_Warehouse,90,0.0,6,-74.0,-74.0
61680,Factory,90,0.0,52,-60.0,-60.0
61681,Retail,91,0.0,8,-11.900000000000091,-11.900000000000091
61682,Wholesale,91,0.0,47,-2.0,-2.0
61683,Regional_Warehouse,91,0.0,81,-160.0,-160.0
61684,Factory,91,0.0,26,-116.0,-116.0
61685,Retail,92,0.0,81,-10.0,-10.0
61686,Wholesale,92,0.0,64,-118.0,-118.0
61687,Regional_Warehouse,92,0.0,12,-124.0,-124.0
61688,Factory,92,0.0,2,-74.0,-74.0
61689,Retail,93,0.0,75,-11.5,-11.5
61690,Wholesale,93,0.0,43,-72.0,-72.0
61691,Regional_Warehouse,93,0.0,72,-192.0,-192.0
61692,Factory,93,0.0,18,-144.0,-144.0
61693,Retail,94,0.0,73,-11.099999999999909,-11.099999999999909
61694,Wholesale,94,0.0,68,-146.0,-146.0
61695,Regional_Warehouse,94,0.0,64,-110.0,-110.0
61696,Factory,94,0.0,73,-12.0,-12.0
61697,Retail,95,0.0,68,-12.599999999999909,-12.599999999999909
61698,Wholesale,95,0.0,93,-84.0,-84.0
61699,Regional_Warehouse,95,0.0,55,-140.0,-140.0
61700,Factory,95,0.0,47,-132.0,-132.0
61701,Retail,96,0.0,94,-14.799999999999955,-14.799999999999955
61702,Wholesale,96,0.0,31,-106.0,-106.0
61703,Regional_Warehouse,96,0.0,30,-52.0,-52.0
61704,Factory,96,0.0,4,-80.0,-80.0
61705,Retail,97,0.0,68,-16.299999999999955,-16.299999999999955
61706,Wholesale,97,0.0,40,-170.0,-170.0
61707,Regional_Warehouse,97,0.0,53,-154.0,-154.0
61708,Factory,97,0.0,78,-52.0,-52.0
61709,Retail,98,0.0,19,-11.900000000000091,-11.900000000000091
61710,Wholesale,98,0.0,42,-102.0,-102.0
61711,Regional_Warehouse,98,0.0,4,-50.0,-50.0
61712,Factory,98,0.0,38,-190.0,-190.0
61713,Retail,99,0.0,35,-10.0,-10.0
61714,Wholesale,99,0.0,28,-78.0,-78.0
61715,Regional_Warehouse,99,0.0,87,-44.0,-44.0
61716,Factory,99,0.0,24,-168.0,-168.0
61717,Retail,100,0.0,26,-11.5,-11.5
61718,Wholesale,100,0.0,51,-62.0,-62.0
61719,Regional_Warehouse,100,0.0,33,-122.0,-122.0
61720,Factory,100,0.0,20,-58.0,-58.0
61721,Retail,101,0.0,78,-11.099999999999909,-11.099999999999909
61722,Wholesale,101,0.0,64,-152.0,-152.0
61723,Regional_Warehouse,101,0.0,43,-12.0,-12.0
61724,Factory,101,0.0,42,-132.0,-132.0
61725,Retail,102,0.0,74,-12.599999999999909,-12.599999999999909
61726,Wholesale,102,0.0,79,-164.0,-164.0
61727,Regional_Warehouse,102,0.0,99,-14.0,-14.0
61728,Factory,102,0.0,32,-76.0,-76.0
61729,Retail,103,0.0,17,-14.799999999999955,-14.799999999999955
61730,Wholesale,103,0.0,60,-80.0,-80.0
61731,Regional_Warehouse,103,0.0,78,-140.0,-140.0
61732,Factory,103,0.0,2,-192.0,-192.0
61733,Retail,104,0.0,84,-16.299999999999955,-16.299999999999955
61734,Wholesale,104,0.0,85,-168.0,-168.0
61735,Regional_Warehouse,104,0.0,84,-16.0,-16.0
61736,Factory,104,0.0,22,-10.0,-10.0
61737,Retail,105,0.0,21,-11.900000000000091,-11.900000000000091
61738,Wholesale,105,0.0,26,-168.0,-168.0
61739,Regional_Warehouse,105,0.0,28,-16.0,-16.0
61740,Factory,105,0.0,41,-140.0,-140.0
61741,Retail,106,0.0,22,-10.0,-10.0
61742,Wholesale,106,0.0,81,-62.0,-62.0
61743,Regional_Warehouse,106,0.0,62,-18.0,-18.0
61744,Factory,106,0.0,92,-14.0,-14.0
61745,Retail,107,0.0,21,-11.5,-11.5
61746,Wholesale,107,0.0,70,-132.0,-132.0
61747,Regional_Warehouse,107,0.0,21,-14.0,-14.0
61748,Factory,107,0.0,70,-70.0,-70.0
61749,Retail,108,0.0,13,-11.099999999999909,-11.099999999999909
61750,Wholesale,108,0.0,2,-190.0,-190.0
61751,Regional_Warehouse,108,0.0,45,-128.0,-128.0
61752,Factory,108,0.0,2,-54.0,-54.0
61753,Retail,109,0.0,72,-12.599999999999909,-12.599999999999909
61754,Wholesale,109,0.0,82,-172.0,-172.0
61755,Regional_Warehouse,109,0.0,58,-160.0,-160.0
61756,Factory,109,0.0,27,-118.0,-118.0
61757,Retail,110,0.0,35,-14.799999999999955,-14.799999999999955
61758,Wholesale,110,0.0,64,-66.0,-66.0
61759,Regional_Warehouse,110,0.0,65,-8.0,-8.0
61760,Factory,110,0.0,47,-178.0,-178.0
61761,Retail,111,0.0,64,-16.299999999999955,-16.299999999999955
61762,Wholesale,111,0.0,67,-84.0,-84.0
61763,Regional_Warehouse,111,0.0,87,-178.0,-178.0
61764,Factory,111,0.0,20,-144.0,-144.0
61765,Retail,112,0.0,58,-11.900000000000091,-11.900000000000091
61766,Wholesale,112,0.0,56,-120.0,-120.0
61767,Regional_Warehouse,112,0.0,54,-170.0,-170.0
61768,Factory,112,0.0,94,-178.0,-178.0
61769,Retail,113,0.0,19,-10.0,-10.0
61770,Wholesale,113,0.0,42,-94.0,-94.0
61771,Regional_Warehouse,113,0.0,47,-64.0,-64.0
61772,Factory,113,0.0,2,-24.0,-24.0
61773,Retail,114,0.0,32,-11.5,-11.5
61774,Wholesale,114,0.0,91,-104.0,-104.0
61775,Regional_Warehouse,114,0.0,13,-184.0,-184.0
61776,Factory,114,0.0,74,-170.0,-170.0
61777,Retail,115,0.0,16,-11.099999999999909,-11.099999999999909
61778,Wholesale,115,0.0,66,-122.0,-122.0
61779,Regional_Warehouse,115,0.0,55,-168.0,-168.0
61780,Factory,115,0.0,1,-140.0,-140.0
61781,Retail,116,0.0,66,-12.599999999999909,-12.599999999999909
61782,Wholesale,116,0.0,81,-172.0,-172.0
61783,Regional_Warehouse,116,0.0,86,-118.0,-118.0
61784,Factory,116,0.0,4,-150.0,-150.0
61785,Retail,117,0.0,70,-14.799999999999955,-14.799999999999955
61786,Wholesale,117,0.0,85,-164.0,-164.0
61787,Regional_Warehouse,117,0.0,97,-14.0,-14.0
61788,Factory,117,0.0,53,-96.0,-96.0
61789,Retail,118,0.0,51,-16.299999999999955,-16.299999999999955
61790,Wholesale,118,0.0,4,-74.0,-74.0
61791,Regional_Warehouse,118,0.0,63,-24.0,-24.0
61792,Factory,118,0.0,34,-84.0,-84.0
61793,Retail,119,0.0,79,-11.900000000000091,-11.900000000000091
61794,Wholesale,119,0.0,79,-98.0,-98.0
61795,Regional_Warehouse,119,0.0,48,-34.0,-34.0
61796,Factory,119,0.0,7,-72.0,-72.0
61797,Retail,120,0.0,60,-10.0,-10.0
61798,Wholesale,120,0.0,33,-86.0,-86.0
61799,Regional_Warehouse,120,0.0,18,-78.0,-78.0
61800,Factory,120,0.0,38,-178.0,-178.0
61801,Retail,121,0.0,71,-10.0,-10.0
61802,Wholesale,121,0.0,68,-118.0,-118.0
61803,Regional_Warehouse,121,0.0,68,-60.0,-60.0
61804,Factory,121,0.0,9,-112.0,-112.0
61805,Retail,122,0.0,84,-11.5,-11.5
61806,Wholesale,122,0.0,52,-194.0,-194.0
61807,Regional_Warehouse,122,0.0,36,-42.0,-42.0
61808,Factory,122,0.0,47,-86.0,-86.0
61809,Retail,123,0.0,87,-11.099999999999909,-11.099999999999909
61810,Wholesale,123,0.0,69,-104.0,-104.0
61811,Regional_Warehouse,123,0.0,28,-124.0,-124.0
61812,Factory,123,0.0,88,-152.0,-152.0
61813,Retail,124,0.0,34,-12.599999999999909,-12.599999999999909
61814,Wholesale,124,0.0,77,-30.0,-30.0
61815,Regional_Warehouse,124,0.0,5,-174.0,-174.0
61816,Factory,124,0.0,35,-48.0,-48.0
61817,Retail,125,0.0,8,-14.799999999999955,-14.799999999999955
61818,Wholesale,125,0.0,43,-90.0,-90.0
61819,Regional_Warehouse,125,0.0,66,-90.0,-90.0
61820,Factory,125,0.0,60,-102.0,-102.0
61821,Retail,126,0.0,69,-16.299999999999955,-16.299999999999955
61822,Wholesale,126,0.0,84,-190.0,-190.0
61823,Regional_Warehouse,126,0.0,76,-78.0,-78.0
61824,Factory,126,0.0,77,-32.0,-32.0
61825,Retail,127,0.0,16,-11.900000000000091,-11.900000000000091
61826,Wholesale,127,0.0,27,-180.0,-180.0
61827,Regional_Warehouse,127,0.0,83,-24.0,-24.0
61828,Factory,127,0.0,22,-74.0,-74.0
61829,Retail,128,0.0,65,-10.0,-10.0
61830,Wholesale,128,0.0,64,-150.0,-150.0
61831,Regional_Warehouse,128,0.0,87,-78.0,-78.0
61832,Factory,128,0.0,90,-154.0,-154.0
61833,Retail,129,0.0,61,-11.5,-11.5
61834,Wholesale,129,0.0,57,-152.0,-152.0
61835,Regional_Warehouse,129,0.0,98,-40.0,-40.0
61836,Factory,129,0.0,36,-164.0,-164.0
61837,Retail,130,0.0,77,-11.099999999999909,-11.099999999999909
61838,Wholesale,130,0.0,52,-70.0,-70.0
61839,Regional_Warehouse,130,0.0,0,-58.0,-65.2
61840,Factory,130,0.0,43,-32.0,-32.0
61841,Retail,131,0.0,38,-12.599999999999909,-12.599999999999909
61842,Wholesale,131,0.0,17,-34.0,-34.0
61843,Regional_Warehouse,131,0.0,65,-180.0,-180.0
61844,Factory,131,0.0,53,-56.0,-56.0
61845,Retail,132,0.0,86,-14.799999999999955,-14.799999999999955
61846,Wholesale,132,0.0,69,-8.0,-8.0
61847,Regional_Warehouse,132,0.0,86,-198.0,-198.0
61848,Factory,132,0.0,57,-142.0,-142.0
61849,Retail,133,0.0,68,-16.299999999999955,-16.299999999999955
61850,Wholesale,133,0.0,94,-194.0,-194.0
61851,Regional_Warehouse,133,0.0,12,-66.0,-66.0
61852,Factory,133,0.0,41,-48.0,-48.0
61853,Retail,134,0.0,71,-11.900000000000091,-11.900000000000091
61854,Wholesale,134,0.0,49,-86.0,-86.0
61855,Regional_Warehouse,134,0.0,37,-64.0,-64.0
61856,Factory,134,0.0,52,-90.0,-90.0
61857,Retail,135,0.0,85,-10.0,-10.0
61858,Wholesale,135,0.0,15,-34.0,-34.0
61859,Regional_Warehouse,135,0.0,70,-102.0,-102.0
61860,Factory,135,0.0,30,-88.0,-88.0
61861,Retail,136,0.0,67,-11.5,-11.5
61862,Wholesale,136,0.0,21,-196.0,-196.0
61863,Regional_Warehouse,136,0.0,78,-42.0,-42.0
61864,Factory,136,0.0,35,-162.0,-162.0
61865,Retail,137,0.0,86,-11.099999999999909,-11.099999999999909
61866,Wholesale,137,0.0,49,-44.0,-44.0
61867,Regional_Warehouse,137,0.0,36,-164.0,-164.0
61868,Factory,137,0.0,0,-146.0,-146.0
61869,Retail,138,0.0,91,-12.599999999999909,-12.599999999999909
61870,Wholesale,138,0.0,33,-86.0,-86.0
61871,Regional_Warehouse,138,0.0,35,-52.0,-52.0
61872,Factory,138,0.0,26,-126.0,-126.0
61873,Retail,139,0.0,3,-14.799999999999955,-14.799999999999955
61874,Wholesale,139,0.0,76,-106.0,-106.0
61875,Regional_Warehouse,139,0.0,68,-98.0,-98.0
61876,Factory,139,0.0,6,-140.0,-140.0
61877,Retail,140,0.0,1,-16.299999999999955,-16.299999999999955
61878,Wholesale,140,0.0,71,-148.0,-148.0
61879,Regional_Warehouse,140,0.0,18,-158.0,-158.0
61880,Factory,140,0.0,72,-58.0,-58.0
61881,Retail,141,0.0,92,-11.900000000000091,-11.900000000000091
61882,Wholesale,141,0.0,22,-64.0,-64.0
61883,Regional_Warehouse,141,0.0,90,-188.0,-188.0
61884,Factory,141,0.0,95,-42.0,-42.0
61885,Retail,142,0.0,74,-10.0,-10.0
61886,Wholesale,142,0.0,40,-44.0,-44.0
61887,Regional_Warehouse,142,0.0,76,-92.0,-92.0
61888,Factory,142,0.0,65,-110.0,-110.0
61889,Retail,143,0.0,5,-11.5,-11.5
61890,Wholesale,143,0.0,41,-94.0,-94.0
61891,Regional_Warehouse,143,0.0,79,-122.0,-122.0
61892,Factory,143,0.0,26,-130.0,-130.0
61893,Retail,144,0.0,83,-11.099999999999909,-11.099999999999909
61894,Wholesale,144,0.0,18,-54.0,-54.0
61895,Regional_Warehouse,144,0.0,49,-74.0,-74.0
61896,Factory,144,0.0,94,-192.0,-192.0
61897,Retail,145,0.0,97,-12.599999999999909,-12.599999999999909
61898,Wholesale,145,0.0,73,-172.0,-172.0
61899,Regional_Warehouse,145,0.0,6,-56.0,-56.0
