,iteracion,agente,estrategia,desempeño
3371,140,Almacén Regional,Todos óptima,0.6183254344961545
3375,140,Menudeo,Nadie óptima,0.0
3376,140,Menudeo,Un agente óptimo,1.2010508424739958
3377,140,Menudeo,Todos óptima,3.0054575939121007
3381,140,Mayoreo,Nadie óptima,0.0
3382,140,Mayoreo,Un agente óptimo,0.0453456681684791
3383,140,Mayoreo,Todos óptima,0.6073149235841372
3387,141,Fábrica,Nadie óptima,0.0
3388,141,Fábrica,Un agente óptimo,0.9895669758182333
3389,141,Fábrica,Todos óptima,1.3182970765784667
3393,141,Almacén Regional,Nadie óptima,0.0
3394,141,Almacén Regional,Un agente óptimo,0.03590005061845982
3395,141,Almacén Regional,Todos óptima,2.077247655662354
3399,141,Menudeo,Nadie óptima,0.0
3400,141,Menudeo,Un agente óptimo,0.9895669758182333
3401,141,Menudeo,Todos óptima,1.3182970765784667
3405,141,Mayoreo,Nadie óptima,0.0
3406,141,Mayoreo,Un agente óptimo,0.023037010584889807
3407,141,Mayoreo,Todos óptima,1.2772449315777896
3411,142,Fábrica,Nadie óptima,0.0
3412,142,Fábrica,Un agente óptimo,0.9898940623248897
3413,142,Fábrica,Todos óptima,1.3104917026654268
3417,142,Almacén Regional,Nadie óptima,0.0
3418,142,Almacén Regional,Un agente óptimo,0.018688403403431777
3419,142,Almacén Regional,Todos óptima,1.4591532037808037
3423,142,Menudeo,Nadie óptima,0.0
3424,142,Menudeo,Un agente óptimo,0.9898940623248897
3425,142,Menudeo,Todos óptima,1.3104917026654268
3429,142,Mayoreo,Nadie óptima,0.0
3430,142,Mayoreo,Un agente óptimo,0.03143365296869348
3431,142,Mayoreo,Todos óptima,1.5207682185968479
3435,143,Fábrica,Nadie óptima,0.0
3436,143,Fábrica,Un agente óptimo,1.3181724696450015
3437,143,Fábrica,Todos óptima,1.9887724562857245
3441,143,Almacén Regional,Nadie óptima,0.0
3442,143,Almacén Regional,Un agente óptimo,0.04502767640613977
3443,143,Almacén Regional,Todos óptima,2.485260549147466
3447,143,Menudeo,Nadie óptima,0.0
3448,143,Menudeo,Un agente óptimo,1.3181724696450015
3449,143,Menudeo,Todos óptima,1.9887724562857245
3453,143,Mayoreo,Nadie óptima,0.0
3454,143,Mayoreo,Un agente óptimo,0.116884028607609
3455,143,Mayoreo,Todos óptima,3.5363514827359848
3459,144,Fábrica,Nadie óptima,0.0
3460,144,Fábrica,Un agente óptimo,1.3871986142530348
3461,144,Fábrica,Todos óptima,2.156294920137332
3465,144,Almacén Regional,Nadie óptima,0.0
3466,144,Almacén Regional,Un agente óptimo,0.1340750241999338
3471,144,Menudeo,Nadie óptima,0.0
3472,144,Menudeo,Un agente óptimo,1.3871986142530348
3473,144,Menudeo,Todos óptima,2.156294920137332
3477,144,Mayoreo,Nadie óptima,0.0
3478,144,Mayoreo,Un agente óptimo,0.04083329558645344
3479,144,Mayoreo,Todos óptima,1.669965967724013
3483,145,Fábrica,Nadie óptima,0.0
3489,145,Almacén Regional,Nadie óptima,0.0
3490,145,Almacén Regional,Un agente óptimo,0.0451333614164027
3491,145,Almacén Regional,Todos óptima,1.004598062919646
3495,145,Menudeo,Nadie óptima,0.0
3501,145,Mayoreo,Nadie óptima,0.0
3502,145,Mayoreo,Un agente óptimo,0.355191232393337
3507,146,Fábrica,Nadie óptima,0.0
3508,146,Fábrica,Un agente óptimo,0.10802391362283131
3509,146,Fábrica,Todos óptima,1.3165273148865195
3513,146,Almacén Regional,Nadie óptima,0.0
3514,146,Almacén Regional,Un agente óptimo,0.03340497704290439
3515,146,Almacén Regional,Todos óptima,0.9822906517127448
3519,146,Menudeo,Nadie óptima,0.0
3520,146,Menudeo,Un agente óptimo,0.10802391362283131
3521,146,Menudeo,Todos óptima,1.3165273148865195
3525,146,Mayoreo,Nadie óptima,0.0
3526,146,Mayoreo,Un agente óptimo,0.042674413079764065
3527,146,Mayoreo,Todos óptima,0.5363280068937285
3531,147,Fábrica,Nadie óptima,0.0
3532,147,Fábrica,Un agente óptimo,2.5403482682111216
3533,147,Fábrica,Todos óptima,4.477106992977788
3537,147,Almacén Regional,Nadie óptima,0.0
3538,147,Almacén Regional,Un agente óptimo,0.20917330199590603
3543,147,Menudeo,Nadie óptima,0.0
3544,147,Menudeo,Un agente óptimo,2.5403482682111216
3545,147,Menudeo,Todos óptima,4.477106992977788
3549,147,Mayoreo,Nadie óptima,0.0
3550,147,Mayoreo,Un agente óptimo,0.05786456595681056
3551,147,Mayoreo,Todos óptima,1.9023677541083917
3555,148,Fábrica,Nadie óptima,0.0
3556,148,Fábrica,Un agente óptimo,1.7557433135603748
3557,148,Fábrica,Todos óptima,2.837273307580095
3561,148,Almacén Regional,Nadie óptima,0.0
3562,148,Almacén Regional,Un agente óptimo,0.10435749983953296
3567,148,Menudeo,Nadie óptima,0.0
3568,148,Menudeo,Un agente óptimo,1.7557433135603748
3569,148,Menudeo,Todos óptima,2.837273307580095
3573,148,Mayoreo,Nadie óptima,0.0
3574,148,Mayoreo,Un agente óptimo,0.6557868795456065
3579,149,Fábrica,Nadie óptima,0.0
3580,149,Fábrica,Un agente óptimo,0.10464921677919704
3581,149,Fábrica,Todos óptima,0.9169373712012734
3585,149,Almacén Regional,Nadie óptima,0.0
3586,149,Almacén Regional,Un agente óptimo,0.10971201383423962
3591,149,Menudeo,Nadie óptima,0.0
3592,149,Menudeo,Un agente óptimo,0.10464921677919704
3593,149,Menudeo,Todos óptima,0.9169373712012734
3597,149,Mayoreo,Nadie óptima,0.0
3598,149,Mayoreo,Un agente óptimo,0.038918541451735005
3599,149,Mayoreo,Todos óptima,0.6186353999162069
3603,150,Fábrica,Nadie óptima,0.0
3604,150,Fábrica,Un agente óptimo,1.4363655038007705
3605,150,Fábrica,Todos óptima,4.249519955865894
3609,150,Almacén Regional,Nadie óptima,0.0
3610,150,Almacén Regional,Un agente óptimo,0.037373465055623056
3611,150,Almacén Regional,Todos óptima,0.8605607912571566
3615,150,Menudeo,Nadie óptima,0.0
3616,150,Menudeo,Un agente óptimo,1.4363655038007705
3617,150,Menudeo,Todos óptima,4.249519955865894
3621,150,Mayoreo,Nadie óptima,0.0
3622,150,Mayoreo,Un agente óptimo,0.07619600041992168
3623,150,Mayoreo,Todos óptima,1.8762428220241443
3627,151,Fábrica,Nadie óptima,0.0
3633,151,Almacén Regional,Nadie óptima,0.0
3634,151,Almacén Regional,Un agente óptimo,1.2498839814113594
3639,151,Menudeo,Nadie óptima,0.0
3645,151,Mayoreo,Nadie óptima,0.0
3646,151,Mayoreo,Un agente óptimo,0.15065839005629453
3647,151,Mayoreo,Todos óptima,3.074430979582916
3651,152,Fábrica,Nadie óptima,0.0
3652,152,Fábrica,Un agente óptimo,1.2878297621549786
3653,152,Fábrica,Todos óptima,1.8591580041061693
3657,152,Almacén Regional,Nadie óptima,0.0
3658,152,Almacén Regional,Un agente óptimo,0.017259074467810862
3659,152,Almacén Regional,Todos óptima,1.4010162898218865
3663,152,Menudeo,Nadie óptima,0.0
3664,152,Menudeo,Un agente óptimo,1.2878297621549786
3665,152,Menudeo,Todos óptima,1.8591580041061693
3669,152,Mayoreo,Nadie óptima,0.0
3670,152,Mayoreo,Un agente óptimo,0.06339014408288031
3671,152,Mayoreo,Todos óptima,2.4149586528250637
3675,153,Fábrica,Nadie óptima,0.0
3676,153,Fábrica,Un agente óptimo,2.7279437828688438
3677,153,Fábrica,Todos óptima,4.735864740461721
3681,153,Almacén Regional,Nadie óptima,0.0
3682,153,Almacén Regional,Un agente óptimo,0.022003842118218615
3683,153,Almacén Regional,Todos óptima,1.9666687831956517
3687,153,Menudeo,Nadie óptima,0.0
3688,153,Menudeo,Un agente óptimo,2.7279437828688438
3689,153,Menudeo,Todos óptima,4.735864740461721
3693,153,Mayoreo,Nadie óptima,0.0
3694,153,Mayoreo,Un agente óptimo,0.04688820547992462
3695,153,Mayoreo,Todos óptima,1.769514160766583
3699,154,Fábrica,Nadie óptima,0.0
3700,154,Fábrica,Un agente óptimo,0.9591994789832599
3701,154,Fábrica,Todos óptima,1.2291397532915702
3705,154,Almacén Regional,Nadie óptima,0.0
3706,154,Almacén Regional,Un agente óptimo,0.018014343596279837
3707,154,Almacén Regional,Todos óptima,1.4120456794220957
3711,154,Menudeo,Nadie óptima,0.0
3712,154,Menudeo,Un agente óptimo,0.9591994789832599
3713,154,Menudeo,Todos óptima,1.2291397532915702
3717,154,Mayoreo,Nadie óptima,0.0
3718,154,Mayoreo,Un agente óptimo,0.02241825330387785
3719,154,Mayoreo,Todos óptima,1.1456876879305509
3723,155,Fábrica,Nadie óptima,0.0
3724,155,Fábrica,Un agente óptimo,0.8245506862686044
3725,155,Fábrica,Todos óptima,0.9544077382478227
3729,155,Almacén Regional,Nadie óptima,0.0
3730,155,Almacén Regional,Un agente óptimo,0.007710292617545481
3731,155,Almacén Regional,Todos óptima,1.0009245450103885
3735,155,Menudeo,Nadie óptima,0.0
3736,155,Menudeo,Un agente óptimo,0.8245506862686044
3737,155,Menudeo,Todos óptima,0.9544077382478227
3741,155,Mayoreo,Nadie óptima,0.0
3742,155,Mayoreo,Un agente óptimo,0.01384689838451074
3743,155,Mayoreo,Todos óptima,0.9196498582866413
3747,156,Fábrica,Nadie óptima,0.0
3748,156,Fábrica,Un agente óptimo,0.8815875325610386
3749,156,Fábrica,Todos óptima,1.0755566724289665
3753,156,Almacén Regional,Nadie óptima,0.0
3754,156,Almacén Regional,Un agente óptimo,0.02175283109612684
3755,156,Almacén Regional,Todos óptima,1.5395014717227795
3759,156,Menudeo,Nadie óptima,0.0
3760,156,Menudeo,Un agente óptimo,0.8815875325610386
3761,156,Menudeo,Todos óptima,1.0755566724289665
3765,156,Mayoreo,Nadie óptima,0.0
3766,156,Mayoreo,Un agente óptimo,0.019873045766218962
3767,156,Mayoreo,Todos óptima,1.146985972836385
3771,157,Fábrica,Nadie óptima,0.0
3772,157,Fábrica,Un agente óptimo,1.1413663939850236
3773,157,Fábrica,Todos óptima,1.6811437494192487
3777,157,Almacén Regional,Nadie óptima,0.0
3778,157,Almacén Regional,Un agente óptimo,0.07916070539777915
3779,157,Almacén Regional,Todos óptima,3.767569901143906
3783,157,Menudeo,Nadie óptima,0.0
3784,157,Menudeo,Un agente óptimo,1.1413663939850236
3785,157,Menudeo,Todos óptima,1.6811437494192487
3789,157,Mayoreo,Nadie óptima,0.0
3790,157,Mayoreo,Un agente óptimo,0.10836401267448441
3791,157,Mayoreo,Todos óptima,2.5486680443782754
3795,158,Fábrica,Nadie óptima,0.0
3796,158,Fábrica,Un agente óptimo,1.010980144336737
3797,158,Fábrica,Todos óptima,1.3520850883064417
3801,158,Almacén Regional,Nadie óptima,0.0
3802,158,Almacén Regional,Un agente óptimo,0.19905135601246923
3807,158,Menudeo,Nadie óptima,0.0
3808,158,Menudeo,Un agente óptimo,1.010980144336737
3809,158,Menudeo,Todos óptima,1.3520850883064417
3813,158,Mayoreo,Nadie óptima,0.0
3814,158,Mayoreo,Un agente óptimo,0.04701595688798445
3815,158,Mayoreo,Todos óptima,1.854542084316689
3819,159,Fábrica,Nadie óptima,0.0
3820,159,Fábrica,Un agente óptimo,1.8897221410908756
3825,159,Almacén Regional,Nadie óptima,0.0
3826,159,Almacén Regional,Un agente óptimo,0.03685810575320095
3827,159,Almacén Regional,Todos óptima,0.7733512544565916
3831,159,Menudeo,Nadie óptima,0.0
3832,159,Menudeo,Un agente óptimo,1.8897221410908756
3837,159,Mayoreo,Nadie óptima,0.0
3838,159,Mayoreo,Un agente óptimo,0.07612910773871587
3839,159,Mayoreo,Todos óptima,1.372987665662097
3843,160,Fábrica,Nadie óptima,0.0
3844,160,Fábrica,Un agente óptimo,2.1833295505318686
3849,160,Almacén Regional,Nadie óptima,0.0
3850,160,Almacén Regional,Un agente óptimo,0.050355600207523214
3851,160,Almacén Regional,Todos óptima,1.2191741213564293
3855,160,Menudeo,Nadie óptima,0.0
3856,160,Menudeo,Un agente óptimo,2.1833295505318686
3861,160,Mayoreo,Nadie óptima,0.0
3862,160,Mayoreo,Un agente óptimo,0.10199548688120157
3863,160,Mayoreo,Todos óptima,2.233372113194328
3867,161,Fábrica,Nadie óptima,0.0
3868,161,Fábrica,Un agente óptimo,0.903336451492092
3869,161,Fábrica,Todos óptima,1.1203777351777695
3873,161,Almacén Regional,Nadie óptima,0.0
3874,161,Almacén Regional,Un agente óptimo,0.020185772200319172
3875,161,Almacén Regional,Todos óptima,1.5084811134288159
3879,161,Menudeo,Nadie óptima,0.0
3880,161,Menudeo,Un agente óptimo,0.903336451492092
3881,161,Menudeo,Todos óptima,1.1203777351777695
3885,161,Mayoreo,Nadie óptima,0.0
3886,161,Mayoreo,Un agente óptimo,0.021978631943922432
3887,161,Mayoreo,Todos óptima,1.1820542238208245
3891,162,Fábrica,Nadie óptima,0.0
3892,162,Fábrica,Un agente óptimo,1.0520144577401151
3893,162,Fábrica,Todos óptima,1.437395135739008
3897,162,Almacén Regional,Nadie óptima,0.0
3898,162,Almacén Regional,Un agente óptimo,0.07138395661599188
3899,162,Almacén Regional,Todos óptima,3.431578344073528
3903,162,Menudeo,Nadie óptima,0.0
3904,162,Menudeo,Un agente óptimo,1.0520144577401151
3905,162,Menudeo,Todos óptima,1.437395135739008
3909,162,Mayoreo,Nadie óptima,0.0
3910,162,Mayoreo,Un agente óptimo,0.01735662602075484
3911,162,Mayoreo,Todos óptima,1.0190122545309495
3915,163,Fábrica,Nadie óptima,0.0
3916,163,Fábrica,Un agente óptimo,0.817660735865784
3917,163,Fábrica,Todos óptima,0.9515007701931324
3921,163,Almacén Regional,Nadie óptima,0.0
3922,163,Almacén Regional,Un agente óptimo,0.006999634030563853
3923,163,Almacén Regional,Todos óptima,0.9845744006764782
3927,163,Menudeo,Nadie óptima,0.0
3928,163,Menudeo,Un agente óptimo,0.817660735865784
3929,163,Menudeo,Todos óptima,0.9515007701931324
3933,163,Mayoreo,Nadie óptima,0.0
3934,163,Mayoreo,Un agente óptimo,0.017792731713934723
3935,163,Mayoreo,Todos óptima,0.9138978479802119
3939,164,Fábrica,Nadie óptima,0.0
3940,164,Fábrica,Un agente óptimo,0.9559644533401874
3941,164,Fábrica,Todos óptima,1.2774897233989697
3945,164,Almacén Regional,Nadie óptima,0.0
3946,164,Almacén Regional,Un agente óptimo,0.06804569590411413
3947,164,Almacén Regional,Todos óptima,3.318121717874557
3951,164,Menudeo,Nadie óptima,0.0
3952,164,Menudeo,Un agente óptimo,0.9559644533401874
3953,164,Menudeo,Todos óptima,1.2774897233989697
3957,164,Mayoreo,Nadie óptima,0.0
3958,164,Mayoreo,Un agente óptimo,0.0772388461607744
3959,164,Mayoreo,Todos óptima,2.966371056515164
3963,165,Fábrica,Nadie óptima,0.0
3964,165,Fábrica,Un agente óptimo,1.0095303014275239
3965,165,Fábrica,Todos óptima,2.231727100643012
3969,165,Almacén Regional,Nadie óptima,0.0
3970,165,Almacén Regional,Un agente óptimo,0.041874507141152366
3971,165,Almacén Regional,Todos óptima,0.7835429133548429
3975,165,Menudeo,Nadie óptima,0.0
3976,165,Menudeo,Un agente óptimo,1.0095303014275239
3977,165,Menudeo,Todos óptima,2.231727100643012
3981,165,Mayoreo,Nadie óptima,0.0
3982,165,Mayoreo,Un agente óptimo,0.061794520978910535
3983,165,Mayoreo,Todos óptima,1.017130777247505
3987,166,Fábrica,Nadie óptima,0.0
3988,166,Fábrica,Un agente óptimo,0.9948376767611328
3989,166,Fábrica,Todos óptima,1.5451021685766195
3993,166,Almacén Regional,Nadie óptima,0.0
3994,166,Almacén Regional,Un agente óptimo,0.08093965541734632
3995,166,Almacén Regional,Todos óptima,2.5994562112525337
3999,166,Menudeo,Nadie óptima,0.0
4000,166,Menudeo,Un agente óptimo,0.9948376767611328
4001,166,Menudeo,Todos óptima,1.5451021685766195
4005,166,Mayoreo,Nadie óptima,0.0
4006,166,Mayoreo,Un agente óptimo,0.08325553116742042
4007,166,Mayoreo,Todos óptima,1.8931031580262863
4011,167,Fábrica,Nadie óptima,0.0
4012,167,Fábrica,Un agente óptimo,0.8840606629702353
4013,167,Fábrica,Todos óptima,1.0694332376046998
4017,167,Almacén Regional,Nadie óptima,0.0
4018,167,Almacén Regional,Un agente óptimo,0.00889794773114493
4019,167,Almacén Regional,Todos óptima,1.048248524910745
4023,167,Menudeo,Nadie óptima,0.0
4024,167,Menudeo,Un agente óptimo,0.8840606629702353
4025,167,Menudeo,Todos óptima,1.0694332376046998
4029,167,Mayoreo,Nadie óptima,0.0
4030,167,Mayoreo,Un agente óptimo,0.013515920750869142
4031,167,Mayoreo,Todos óptima,0.9687418876949968
4035,168,Fábrica,Nadie óptima,0.0
4036,168,Fábrica,Un agente óptimo,1.0484652870208848
4037,168,Fábrica,Todos óptima,1.643620492494463
4041,168,Almacén Regional,Nadie óptima,0.0
4042,168,Almacén Regional,Un agente óptimo,0.2240393500610934
4047,168,Menudeo,Nadie óptima,0.0
4048,168,Menudeo,Un agente óptimo,1.0484652870208848
4049,168,Menudeo,Todos óptima,1.643620492494463
4053,168,Mayoreo,Nadie óptima,0.0
4054,168,Mayoreo,Un agente óptimo,0.026348326424336276
4055,168,Mayoreo,Todos óptima,1.221306243659637
4059,169,Fábrica,Nadie óptima,0.0
4060,169,Fábrica,Un agente óptimo,0.9536651444365914
4061,169,Fábrica,Todos óptima,1.3162275362971962
4065,169,Almacén Regional,Nadie óptima,0.0
4066,169,Almacén Regional,Un agente óptimo,0.010931600729910985
4067,169,Almacén Regional,Todos óptima,1.2675381927657292
4071,169,Menudeo,Nadie óptima,0.0
4072,169,Menudeo,Un agente óptimo,0.9536651444365914
4073,169,Menudeo,Todos óptima,1.3162275362971962
4077,169,Mayoreo,Nadie óptima,0.0
4078,169,Mayoreo,Un agente óptimo,0.027620741216258737
4079,169,Mayoreo,Todos óptima,1.292984324450003
4083,170,Fábrica,Nadie óptima,0.0
4084,170,Fábrica,Un agente óptimo,0.5838880738273489
4085,170,Fábrica,Todos óptima,0.978692608947569
4089,170,Almacén Regional,Nadie óptima,0.0
4090,170,Almacén Regional,Un agente óptimo,0.034312096880648096
4091,170,Almacén Regional,Todos óptima,0.5458314572721442
4095,170,Menudeo,Nadie óptima,0.0
4096,170,Menudeo,Un agente óptimo,0.5838880738273489
4097,170,Menudeo,Todos óptima,0.978692608947569
4101,170,Mayoreo,Nadie óptima,0.0
4102,170,Mayoreo,Un agente óptimo,0.060759221171792464
4103,170,Mayoreo,Todos óptima,0.06958262128150718
4107,171,Fábrica,Nadie óptima,0.0
4108,171,Fábrica,Un agente óptimo,1.1387356935131518
4109,171,Fábrica,Todos óptima,1.7921789436487299
4113,171,Almacén Regional,Nadie óptima,0.0
4114,171,Almacén Regional,Un agente óptimo,0.030508706160983477
4115,171,Almacén Regional,Todos óptima,2.0756017286852964
4119,171,Menudeo,Nadie óptima,0.0
4120,171,Menudeo,Un agente óptimo,1.1387356935131518
4121,171,Menudeo,Todos óptima,1.7921789436487299
4125,171,Mayoreo,Nadie óptima,0.0
4126,171,Mayoreo,Un agente óptimo,0.03481140731823873
4127,171,Mayoreo,Todos óptima,1.5100445017911326
4131,172,Fábrica,Nadie óptima,0.0
4132,172,Fábrica,Un agente óptimo,0.8949820280145329
4133,172,Fábrica,Todos óptima,1.171387923946859
4137,172,Almacén Regional,Nadie óptima,0.0
4138,172,Almacén Regional,Un agente óptimo,0.009859274089452816
4139,172,Almacén Regional,Todos óptima,1.085837124599374
4143,172,Menudeo,Nadie óptima,0.0
4144,172,Menudeo,Un agente óptimo,0.8949820280145329
4145,172,Menudeo,Todos óptima,1.171387923946859
4149,172,Mayoreo,Nadie óptima,0.0
4150,172,Mayoreo,Un agente óptimo,0.05860148715440326
4151,172,Mayoreo,Todos óptima,2.4399692387038394
4155,173,Fábrica,Nadie óptima,0.0
4156,173,Fábrica,Un agente óptimo,0.8426408938774872
4157,173,Fábrica,Todos óptima,0.9948215855717641
4161,173,Almacén Regional,Nadie óptima,0.0
4162,173,Almacén Regional,Un agente óptimo,0.011605924676899476
4163,173,Almacén Regional,Todos óptima,1.152516312358599
4167,173,Menudeo,Nadie óptima,0.0
4168,173,Menudeo,Un agente óptimo,0.8426408938774872
4169,173,Menudeo,Todos óptima,0.9948215855717641
4173,173,Mayoreo,Nadie óptima,0.0
4174,173,Mayoreo,Un agente óptimo,0.01856351614520932
4175,173,Mayoreo,Todos óptima,1.0173860252087237
4179,174,Fábrica,Nadie óptima,0.0
4180,174,Fábrica,Un agente óptimo,0.3052063268618951
4181,174,Fábrica,Todos óptima,1.3139777047031918
4185,174,Almacén Regional,Nadie óptima,0.0
4186,174,Almacén Regional,Un agente óptimo,0.03369935104069525
4187,174,Almacén Regional,Todos óptima,0.726278899752705
4191,174,Menudeo,Nadie óptima,0.0
4192,174,Menudeo,Un agente óptimo,0.3052063268618951
4193,174,Menudeo,Todos óptima,1.3139777047031918
4197,174,Mayoreo,Nadie óptima,0.0
4198,174,Mayoreo,Un agente óptimo,0.11732711630123534
4199,174,Mayoreo,Todos óptima,3.6608073897042566
4203,175,Fábrica,Nadie óptima,0.0
4204,175,Fábrica,Un agente óptimo,0.5028337786169504
4205,175,Fábrica,Todos óptima,1.7068020349924329
4209,175,Almacén Regional,Nadie óptima,0.0
4210,175,Almacén Regional,Un agente óptimo,0.05039615068471153
4211,175,Almacén Regional,Todos óptima,2.293011743251542
4215,175,Menudeo,Nadie óptima,0.0
4216,175,Menudeo,Un agente óptimo,0.5028337786169504
4217,175,Menudeo,Todos óptima,1.7068020349924329
4221,175,Mayoreo,Nadie óptima,0.0
4222,175,Mayoreo,Un agente óptimo,0.08027871359469284
4223,175,Mayoreo,Todos óptima,1.4740665353261384
4227,176,Fábrica,Nadie óptima,0.0
4228,176,Fábrica,Un agente óptimo,0.23740106801625102
4229,176,Fábrica,Todos óptima,0.28503666138033795
4233,176,Almacén Regional,Nadie óptima,0.0
4234,176,Almacén Regional,Un agente óptimo,0.038528180632870335
4235,176,Almacén Regional,Todos óptima,0.6075851827470734
4239,176,Menudeo,Nadie óptima,0.0
4240,176,Menudeo,Un agente óptimo,0.23740106801625102
4241,176,Menudeo,Todos óptima,0.28503666138033795
4245,176,Mayoreo,Nadie óptima,0.0
4246,176,Mayoreo,Un agente óptimo,0.03995254590818555
4247,176,Mayoreo,Todos óptima,0.32118560962466713
4251,177,Fábrica,Nadie óptima,0.0
4257,177,Almacén Regional,Nadie óptima,0.0
4258,177,Almacén Regional,Un agente óptimo,0.062182956575753214
4259,177,Almacén Regional,Todos óptima,1.651566642867045
4263,177,Menudeo,Nadie óptima,0.0
4269,177,Mayoreo,Nadie óptima,0.0
4270,177,Mayoreo,Un agente óptimo,0.025432562761373203
4271,177,Mayoreo,Todos óptima,1.2717341243974867
4275,178,Fábrica,Nadie óptima,0.0
4276,178,Fábrica,Un agente óptimo,3.9905590389953782
4281,178,Almacén Regional,Nadie óptima,0.0
4282,178,Almacén Regional,Un agente óptimo,0.0335863311240655
4283,178,Almacén Regional,Todos óptima,0.7137278711487077
4287,178,Menudeo,Nadie óptima,0.0
4288,178,Menudeo,Un agente óptimo,3.9905590389953782
4293,178,Mayoreo,Nadie óptima,0.0
4294,178,Mayoreo,Un agente óptimo,0.06124442925136348
4295,178,Mayoreo,Todos óptima,1.1934022457554136
4299,179,Fábrica,Nadie óptima,0.0
4300,179,Fábrica,Un agente óptimo,0.859308510976937
4301,179,Fábrica,Todos óptima,1.0310418362862452
4305,179,Almacén Regional,Nadie óptima,0.0
4306,179,Almacén Regional,Un agente óptimo,0.01195443589637338
4307,179,Almacén Regional,Todos óptima,1.1502916208337097
4311,179,Menudeo,Nadie óptima,0.0
4312,179,Menudeo,Un agente óptimo,0.859308510976937
4313,179,Menudeo,Todos óptima,1.0310418362862452
4317,179,Mayoreo,Nadie óptima,0.0
4318,179,Mayoreo,Un agente óptimo,0.022875279855809057
4319,179,Mayoreo,Todos óptima,1.1428797232798957
4323,180,Fábrica,Nadie óptima,0.0
4324,180,Fábrica,Un agente óptimo,1.0723017821951288
4325,180,Fábrica,Todos óptima,2.8187593099931822
4329,180,Almacén Regional,Nadie óptima,0.0
4330,180,Almacén Regional,Un agente óptimo,0.040909632778451804
4331,180,Almacén Regional,Todos óptima,1.037298063073651
4335,180,Menudeo,Nadie óptima,0.0
4336,180,Menudeo,Un agente óptimo,1.0723017821951288
4337,180,Menudeo,Todos óptima,2.8187593099931822
4341,180,Mayoreo,Nadie óptima,0.0
4342,180,Mayoreo,Un agente óptimo,0.09876455497981884
4343,180,Mayoreo,Todos óptima,1.9678293048576525
4347,181,Fábrica,Nadie óptima,0.0
4348,181,Fábrica,Un agente óptimo,0.8783407710288832
4349,181,Fábrica,Todos óptima,1.0661376540888083
4353,181,Almacén Regional,Nadie óptima,0.0
4354,181,Almacén Regional,Un agente óptimo,0.014024679872832999
4355,181,Almacén Regional,Todos óptima,1.2484905399344686
4359,181,Menudeo,Nadie óptima,0.0
4360,181,Menudeo,Un agente óptimo,0.8783407710288832
4361,181,Menudeo,Todos óptima,1.0661376540888083
4365,181,Mayoreo,Nadie óptima,0.0
4366,181,Mayoreo,Un agente óptimo,0.013864723238982631
4367,181,Mayoreo,Todos óptima,0.9736785243362418
4371,182,Fábrica,Nadie óptima,0.0
4372,182,Fábrica,Un agente óptimo,1.4083496142008356
4373,182,Fábrica,Todos óptima,2.670048324946614
4377,182,Almacén Regional,Nadie óptima,0.0
4378,182,Almacén Regional,Un agente óptimo,0.22925582708866818
4383,182,Menudeo,Nadie óptima,0.0
4384,182,Menudeo,Un agente óptimo,1.4083496142008356
4385,182,Menudeo,Todos óptima,2.670048324946614
4389,182,Mayoreo,Nadie óptima,0.0
4390,182,Mayoreo,Un agente óptimo,0.743155831459999
4395,183,Fábrica,Nadie óptima,0.0
4396,183,Fábrica,Un agente óptimo,0.998376486975805
4397,183,Fábrica,Todos óptima,1.3449347740459017
4401,183,Almacén Regional,Nadie óptima,0.0
4402,183,Almacén Regional,Un agente óptimo,0.09492315075141608
4403,183,Almacén Regional,Todos óptima,3.2877980138227203
4407,183,Menudeo,Nadie óptima,0.0
4408,183,Menudeo,Un agente óptimo,0.998376486975805
4409,183,Menudeo,Todos óptima,1.3449347740459017
4413,183,Mayoreo,Nadie óptima,0.0
4414,183,Mayoreo,Un agente óptimo,0.32625362328268454
4419,184,Fábrica,Nadie óptima,0.0
4420,184,Fábrica,Un agente óptimo,1.2104152251260076
4421,184,Fábrica,Todos óptima,1.9106476641216028
4425,184,Almacén Regional,Nadie óptima,0.0
4426,184,Almacén Regional,Un agente óptimo,0.1264818603056838
4427,184,Almacén Regional,Todos óptima,3.935400117313912
4431,184,Menudeo,Nadie óptima,0.0
4432,184,Menudeo,Un agente óptimo,1.2104152251260076
4433,184,Menudeo,Todos óptima,1.9106476641216028
4437,184,Mayoreo,Nadie óptima,0.0
4438,184,Mayoreo,Un agente óptimo,0.2521592961679956
4443,185,Fábrica,Nadie óptima,0.0
4444,185,Fábrica,Un agente óptimo,3.429256379565469
4449,185,Almacén Regional,Nadie óptima,0.0
4450,185,Almacén Regional,Un agente óptimo,0.07140955303606773
4451,185,Almacén Regional,Todos óptima,1.96799646864054
4455,185,Menudeo,Nadie óptima,0.0
4456,185,Menudeo,Un agente óptimo,3.429256379565469
4461,185,Mayoreo,Nadie óptima,0.0
4462,185,Mayoreo,Un agente óptimo,0.01779905838206741
4463,185,Mayoreo,Todos óptima,0.9090346405870432
4467,186,Fábrica,Nadie óptima,0.0
4468,186,Fábrica,Un agente óptimo,1.2525335513077156
4469,186,Fábrica,Todos óptima,1.9494120564983666
4473,186,Almacén Regional,Nadie óptima,0.0
4474,186,Almacén Regional,Un agente óptimo,2.9412398467501273
