,iteration,strategy,agent,money
2352,195,Dumber,Factory,-3450.772743608878
2353,196,Smart,Retail,3844.709961399413
2354,196,Smart,Wholesale,1721.9680234635089
2355,196,Smart,Regional Warehouse,578.0574893563733
2356,196,Smart,Factory,3844.709961399413
2357,196,Dumb,Retail,1201.3168547125479
2358,196,Dumb,Wholesale,-4408.231664460108
2359,196,Dumb,Regional Warehouse,-5588.07531505999
2360,196,Dumb,Factory,1201.3168547125479
2361,196,Dumber,Retail,-3450.772743608878
2362,196,Dumber,Wholesale,-4270.069699296196
2363,196,Dumber,Regional Warehouse,-5530.676087069574
2364,196,Dumber,Factory,-3450.772743608878
2365,197,Smart,Retail,3844.709961399413
2366,197,Smart,Wholesale,1721.9680234635089
2367,197,Smart,Regional Warehouse,578.0574893563733
2368,197,Smart,Factory,3844.709961399413
2369,197,Dumb,Retail,1201.3168547125479
2370,197,Dumb,Wholesale,-4408.231664460108
2371,197,Dumb,Regional Warehouse,-5588.07531505999
2372,197,Dumb,Factory,1201.3168547125479
2373,197,Dumber,Retail,-3450.772743608878
2374,197,Dumber,Wholesale,-4270.069699296196
2375,197,Dumber,Regional Warehouse,-5530.676087069574
2376,197,Dumber,Factory,-3450.772743608878
2377,198,Smart,Retail,3844.709961399413
2378,198,Smart,Wholesale,1721.9680234635089
2379,198,Smart,Regional Warehouse,578.0574893563733
2380,198,Smart,Factory,3844.709961399413
2381,198,Dumb,Retail,1201.3168547125479
2382,198,Dumb,Wholesale,-4408.231664460108
2383,198,Dumb,Regional Warehouse,-5588.07531505999
2384,198,Dumb,Factory,1201.3168547125479
2385,198,Dumber,Retail,-3450.772743608878
2386,198,Dumber,Wholesale,-4270.069699296196
2387,198,Dumber,Regional Warehouse,-5530.676087069574
2388,198,Dumber,Factory,-3450.772743608878
2389,199,Smart,Retail,3844.709961399413
2390,199,Smart,Wholesale,1721.9680234635089
2391,199,Smart,Regional Warehouse,578.0574893563733
2392,199,Smart,Factory,3844.709961399413
2393,199,Dumb,Retail,1201.3168547125479
2394,199,Dumb,Wholesale,-4408.231664460108
2395,199,Dumb,Regional Warehouse,-5588.07531505999
2396,199,Dumb,Factory,1201.3168547125479
2397,199,Dumber,Retail,-3450.772743608878
2398,199,Dumber,Wholesale,-4270.069699296196
2399,199,Dumber,Regional Warehouse,-5530.676087069574
2400,199,Dumber,Factory,-3450.772743608878
2401,200,Smart,Retail,3844.709961399413
2402,200,Smart,Wholesale,1721.9680234635089
2403,200,Smart,Regional Warehouse,578.0574893563733
2404,200,Smart,Factory,3844.709961399413
2405,200,Dumb,Retail,1201.3168547125479
2406,200,Dumb,Wholesale,-4408.231664460108
2407,200,Dumb,Regional Warehouse,-5588.07531505999
2408,200,Dumb,Factory,1201.3168547125479
2409,200,Dumber,Retail,-3450.772743608878
2410,200,Dumber,Wholesale,-4270.069699296196
2411,200,Dumber,Regional Warehouse,-5530.676087069574
2412,200,Dumber,Factory,-3450.772743608878
2413,201,Smart,Retail,3844.709961399413
2414,201,Smart,Wholesale,1721.9680234635089
2415,201,Smart,Regional Warehouse,578.0574893563733
2416,201,Smart,Factory,3844.709961399413
2417,201,Dumb,Retail,1201.3168547125479
2418,201,Dumb,Wholesale,-4408.231664460108
2419,201,Dumb,Regional Warehouse,-5588.07531505999
2420,201,Dumb,Factory,1201.3168547125479
2421,201,Dumber,Retail,-3450.772743608878
2422,201,Dumber,Wholesale,-4270.069699296196
2423,201,Dumber,Regional Warehouse,-5530.676087069574
2424,201,Dumber,Factory,-3450.772743608878
2425,202,Smart,Retail,3844.709961399413
2426,202,Smart,Wholesale,1721.9680234635089
2427,202,Smart,Regional Warehouse,578.0574893563733
2428,202,Smart,Factory,3844.709961399413
2429,202,Dumb,Retail,1201.3168547125479
2430,202,Dumb,Wholesale,-4408.231664460108
2431,202,Dumb,Regional Warehouse,-5588.07531505999
2432,202,Dumb,Factory,1201.3168547125479
2433,202,Dumber,Retail,-3450.772743608878
2434,202,Dumber,Wholesale,-4270.069699296196
2435,202,Dumber,Regional Warehouse,-5530.676087069574
2436,202,Dumber,Factory,-3450.772743608878
2437,203,Smart,Retail,3844.709961399413
2438,203,Smart,Wholesale,1721.9680234635089
2439,203,Smart,Regional Warehouse,578.0574893563733
2440,203,Smart,Factory,3844.709961399413
2441,203,Dumb,Retail,1201.3168547125479
2442,203,Dumb,Wholesale,-4408.231664460108
2443,203,Dumb,Regional Warehouse,-5588.07531505999
2444,203,Dumb,Factory,1201.3168547125479
2445,203,Dumber,Retail,-3450.772743608878
2446,203,Dumber,Wholesale,-4270.069699296196
2447,203,Dumber,Regional Warehouse,-5530.676087069574
2448,203,Dumber,Factory,-3450.772743608878
2449,204,Smart,Retail,3844.709961399413
2450,204,Smart,Wholesale,1721.9680234635089
2451,204,Smart,Regional Warehouse,578.0574893563733
2452,204,Smart,Factory,3844.709961399413
2453,204,Dumb,Retail,1201.3168547125479
2454,204,Dumb,Wholesale,-4408.231664460108
2455,204,Dumb,Regional Warehouse,-5588.07531505999
2456,204,Dumb,Factory,1201.3168547125479
2457,204,Dumber,Retail,-3450.772743608878
2458,204,Dumber,Wholesale,-4270.069699296196
2459,204,Dumber,Regional Warehouse,-5530.676087069574
2460,204,Dumber,Factory,-3450.772743608878
2461,205,Smart,Retail,3844.709961399413
2462,205,Smart,Wholesale,1721.9680234635089
2463,205,Smart,Regional Warehouse,578.0574893563733
2464,205,Smart,Factory,3844.709961399413
2465,205,Dumb,Retail,1201.3168547125479
2466,205,Dumb,Wholesale,-4408.231664460108
2467,205,Dumb,Regional Warehouse,-5588.07531505999
2468,205,Dumb,Factory,1201.3168547125479
2469,205,Dumber,Retail,-3450.772743608878
2470,205,Dumber,Wholesale,-4270.069699296196
2471,205,Dumber,Regional Warehouse,-5530.676087069574
2472,205,Dumber,Factory,-3450.772743608878
2473,206,Smart,Retail,3844.709961399413
2474,206,Smart,Wholesale,1721.9680234635089
2475,206,Smart,Regional Warehouse,578.0574893563733
2476,206,Smart,Factory,3844.709961399413
2477,206,Dumb,Retail,1201.3168547125479
2478,206,Dumb,Wholesale,-4408.231664460108
2479,206,Dumb,Regional Warehouse,-5588.07531505999
2480,206,Dumb,Factory,1201.3168547125479
2481,206,Dumber,Retail,-3450.772743608878
2482,206,Dumber,Wholesale,-4270.069699296196
2483,206,Dumber,Regional Warehouse,-5530.676087069574
2484,206,Dumber,Factory,-3450.772743608878
2485,207,Smart,Retail,3844.709961399413
2486,207,Smart,Wholesale,1721.9680234635089
2487,207,Smart,Regional Warehouse,578.0574893563733
2488,207,Smart,Factory,3844.709961399413
2489,207,Dumb,Retail,1201.3168547125479
2490,207,Dumb,Wholesale,-4408.231664460108
2491,207,Dumb,Regional Warehouse,-5588.07531505999
2492,207,Dumb,Factory,1201.3168547125479
2493,207,Dumber,Retail,-3450.772743608878
2494,207,Dumber,Wholesale,-4270.069699296196
2495,207,Dumber,Regional Warehouse,-5530.676087069574
2496,207,Dumber,Factory,-3450.772743608878
2497,208,Smart,Retail,3844.709961399413
2498,208,Smart,Wholesale,1721.9680234635089
2499,208,Smart,Regional Warehouse,578.0574893563733
2500,208,Smart,Factory,3844.709961399413
2501,208,Dumb,Retail,1201.3168547125479
2502,208,Dumb,Wholesale,-4408.231664460108
2503,208,Dumb,Regional Warehouse,-5588.07531505999
2504,208,Dumb,Factory,1201.3168547125479
2505,208,Dumber,Retail,-3450.772743608878
2506,208,Dumber,Wholesale,-4270.069699296196
2507,208,Dumber,Regional Warehouse,-5530.676087069574
2508,208,Dumber,Factory,-3450.772743608878
2509,209,Smart,Retail,3844.709961399413
2510,209,Smart,Wholesale,1721.9680234635089
2511,209,Smart,Regional Warehouse,578.0574893563733
2512,209,Smart,Factory,3844.709961399413
2513,209,Dumb,Retail,1201.3168547125479
2514,209,Dumb,Wholesale,-4408.231664460108
2515,209,Dumb,Regional Warehouse,-5588.07531505999
2516,209,Dumb,Factory,1201.3168547125479
2517,209,Dumber,Retail,-3450.772743608878
2518,209,Dumber,Wholesale,-4270.069699296196
2519,209,Dumber,Regional Warehouse,-5530.676087069574
2520,209,Dumber,Factory,-3450.772743608878
2521,210,Smart,Retail,3844.709961399413
2522,210,Smart,Wholesale,1721.9680234635089
2523,210,Smart,Regional Warehouse,578.0574893563733
2524,210,Smart,Factory,3844.709961399413
2525,210,Dumb,Retail,1201.3168547125479
2526,210,Dumb,Wholesale,-4408.231664460108
2527,210,Dumb,Regional Warehouse,-5588.07531505999
2528,210,Dumb,Factory,1201.3168547125479
2529,210,Dumber,Retail,-3450.772743608878
2530,210,Dumber,Wholesale,-4270.069699296196
2531,210,Dumber,Regional Warehouse,-5530.676087069574
2532,210,Dumber,Factory,-3450.772743608878
2533,211,Smart,Retail,3844.709961399413
2534,211,Smart,Wholesale,1721.9680234635089
2535,211,Smart,Regional Warehouse,578.0574893563733
2536,211,Smart,Factory,3844.709961399413
2537,211,Dumb,Retail,1201.3168547125479
2538,211,Dumb,Wholesale,-4408.231664460108
2539,211,Dumb,Regional Warehouse,-5588.07531505999
2540,211,Dumb,Factory,1201.3168547125479
2541,211,Dumber,Retail,-3450.772743608878
2542,211,Dumber,Wholesale,-4270.069699296196
2543,211,Dumber,Regional Warehouse,-5530.676087069574
2544,211,Dumber,Factory,-3450.772743608878
2545,212,Smart,Retail,3844.709961399413
2546,212,Smart,Wholesale,1721.9680234635089
2547,212,Smart,Regional Warehouse,578.0574893563733
2548,212,Smart,Factory,3844.709961399413
2549,212,Dumb,Retail,1201.3168547125479
2550,212,Dumb,Wholesale,-4408.231664460108
2551,212,Dumb,Regional Warehouse,-5588.07531505999
2552,212,Dumb,Factory,1201.3168547125479
2553,212,Dumber,Retail,-3450.772743608878
2554,212,Dumber,Wholesale,-4270.069699296196
2555,212,Dumber,Regional Warehouse,-5530.676087069574
2556,212,Dumber,Factory,-3450.772743608878
2557,213,Smart,Retail,3844.709961399413
2558,213,Smart,Wholesale,1721.9680234635089
2559,213,Smart,Regional Warehouse,578.0574893563733
2560,213,Smart,Factory,3844.709961399413
2561,213,Dumb,Retail,1201.3168547125479
2562,213,Dumb,Wholesale,-4408.231664460108
2563,213,Dumb,Regional Warehouse,-5588.07531505999
2564,213,Dumb,Factory,1201.3168547125479
2565,213,Dumber,Retail,-3450.772743608878
2566,213,Dumber,Wholesale,-4270.069699296196
2567,213,Dumber,Regional Warehouse,-5530.676087069574
2568,213,Dumber,Factory,-3450.772743608878
2569,214,Smart,Retail,3844.709961399413
2570,214,Smart,Wholesale,1721.9680234635089
2571,214,Smart,Regional Warehouse,578.0574893563733
2572,214,Smart,Factory,3844.709961399413
2573,214,Dumb,Retail,1201.3168547125479
2574,214,Dumb,Wholesale,-4408.231664460108
2575,214,Dumb,Regional Warehouse,-5588.07531505999
2576,214,Dumb,Factory,1201.3168547125479
2577,214,Dumber,Retail,-3450.772743608878
2578,214,Dumber,Wholesale,-4270.069699296196
2579,214,Dumber,Regional Warehouse,-5530.676087069574
2580,214,Dumber,Factory,-3450.772743608878
2581,215,Smart,Retail,3844.709961399413
2582,215,Smart,Wholesale,1721.9680234635089
2583,215,Smart,Regional Warehouse,578.0574893563733
2584,215,Smart,Factory,3844.709961399413
2585,215,Dumb,Retail,1201.3168547125479
2586,215,Dumb,Wholesale,-4408.231664460108
2587,215,Dumb,Regional Warehouse,-5588.07531505999
2588,215,Dumb,Factory,1201.3168547125479
2589,215,Dumber,Retail,-3450.772743608878
2590,215,Dumber,Wholesale,-4270.069699296196
2591,215,Dumber,Regional Warehouse,-5530.676087069574
2592,215,Dumber,Factory,-3450.772743608878
2593,216,Smart,Retail,3844.709961399413
2594,216,Smart,Wholesale,1721.9680234635089
2595,216,Smart,Regional Warehouse,578.0574893563733
2596,216,Smart,Factory,3844.709961399413
2597,216,Dumb,Retail,1201.3168547125479
2598,216,Dumb,Wholesale,-4408.231664460108
2599,216,Dumb,Regional Warehouse,-5588.07531505999
2600,216,Dumb,Factory,1201.3168547125479
2601,216,Dumber,Retail,-3450.772743608878
2602,216,Dumber,Wholesale,-4270.069699296196
2603,216,Dumber,Regional Warehouse,-5530.676087069574
2604,216,Dumber,Factory,-3450.772743608878
2605,217,Smart,Retail,3844.709961399413
2606,217,Smart,Wholesale,1721.9680234635089
2607,217,Smart,Regional Warehouse,578.0574893563733
2608,217,Smart,Factory,3844.709961399413
2609,217,Dumb,Retail,1201.3168547125479
2610,217,Dumb,Wholesale,-4408.231664460108
2611,217,Dumb,Regional Warehouse,-5588.07531505999
2612,217,Dumb,Factory,1201.3168547125479
2613,217,Dumber,Retail,-3450.772743608878
2614,217,Dumber,Wholesale,-4270.069699296196
2615,217,Dumber,Regional Warehouse,-5530.676087069574
2616,217,Dumber,Factory,-3450.772743608878
2617,218,Smart,Retail,3844.709961399413
2618,218,Smart,Wholesale,1721.9680234635089
2619,218,Smart,Regional Warehouse,578.0574893563733
2620,218,Smart,Factory,3844.709961399413
2621,218,Dumb,Retail,1201.3168547125479
2622,218,Dumb,Wholesale,-4408.231664460108
2623,218,Dumb,Regional Warehouse,-5588.07531505999
2624,218,Dumb,Factory,1201.3168547125479
2625,218,Dumber,Retail,-3450.772743608878
2626,218,Dumber,Wholesale,-4270.069699296196
2627,218,Dumber,Regional Warehouse,-5530.676087069574
2628,218,Dumber,Factory,-3450.772743608878
2629,219,Smart,Retail,3844.709961399413
2630,219,Smart,Wholesale,1721.9680234635089
2631,219,Smart,Regional Warehouse,578.0574893563733
2632,219,Smart,Factory,3844.709961399413
2633,219,Dumb,Retail,1201.3168547125479
2634,219,Dumb,Wholesale,-4408.231664460108
2635,219,Dumb,Regional Warehouse,-5588.07531505999
2636,219,Dumb,Factory,1201.3168547125479
2637,219,Dumber,Retail,-3450.772743608878
2638,219,Dumber,Wholesale,-4270.069699296196
2639,219,Dumber,Regional Warehouse,-5530.676087069574
2640,219,Dumber,Factory,-3450.772743608878
2641,220,Smart,Retail,3844.709961399413
2642,220,Smart,Wholesale,1721.9680234635089
2643,220,Smart,Regional Warehouse,578.0574893563733
2644,220,Smart,Factory,3844.709961399413
2645,220,Dumb,Retail,1201.3168547125479
2646,220,Dumb,Wholesale,-4408.231664460108
2647,220,Dumb,Regional Warehouse,-5588.07531505999
2648,220,Dumb,Factory,1201.3168547125479
2649,220,Dumber,Retail,-3450.772743608878
2650,220,Dumber,Wholesale,-4270.069699296196
2651,220,Dumber,Regional Warehouse,-5530.676087069574
2652,220,Dumber,Factory,-3450.772743608878
2653,221,Smart,Retail,3844.709961399413
2654,221,Smart,Wholesale,1721.9680234635089
2655,221,Smart,Regional Warehouse,578.0574893563733
2656,221,Smart,Factory,3844.709961399413
2657,221,Dumb,Retail,1201.3168547125479
2658,221,Dumb,Wholesale,-4408.231664460108
2659,221,Dumb,Regional Warehouse,-5588.07531505999
2660,221,Dumb,Factory,1201.3168547125479
2661,221,Dumber,Retail,-3450.772743608878
2662,221,Dumber,Wholesale,-4270.069699296196
2663,221,Dumber,Regional Warehouse,-5530.676087069574
2664,221,Dumber,Factory,-3450.772743608878
2665,222,Smart,Retail,3844.709961399413
2666,222,Smart,Wholesale,1721.9680234635089
2667,222,Smart,Regional Warehouse,578.0574893563733
2668,222,Smart,Factory,3844.709961399413
2669,222,Dumb,Retail,1201.3168547125479
2670,222,Dumb,Wholesale,-4408.231664460108
2671,222,Dumb,Regional Warehouse,-5588.07531505999
2672,222,Dumb,Factory,1201.3168547125479
2673,222,Dumber,Retail,-3450.772743608878
2674,222,Dumber,Wholesale,-4270.069699296196
2675,222,Dumber,Regional Warehouse,-5530.676087069574
2676,222,Dumber,Factory,-3450.772743608878
2677,223,Smart,Retail,3844.709961399413
2678,223,Smart,Wholesale,1721.9680234635089
2679,223,Smart,Regional Warehouse,578.0574893563733
2680,223,Smart,Factory,3844.709961399413
2681,223,Dumb,Retail,1201.3168547125479
2682,223,Dumb,Wholesale,-4408.231664460108
2683,223,Dumb,Regional Warehouse,-5588.07531505999
2684,223,Dumb,Factory,1201.3168547125479
2685,223,Dumber,Retail,-3450.772743608878
2686,223,Dumber,Wholesale,-4270.069699296196
2687,223,Dumber,Regional Warehouse,-5530.676087069574
2688,223,Dumber,Factory,-3450.772743608878
2689,224,Smart,Retail,3844.709961399413
2690,224,Smart,Wholesale,1721.9680234635089
2691,224,Smart,Regional Warehouse,578.0574893563733
2692,224,Smart,Factory,3844.709961399413
2693,224,Dumb,Retail,1201.3168547125479
2694,224,Dumb,Wholesale,-4408.231664460108
2695,224,Dumb,Regional Warehouse,-5588.07531505999
2696,224,Dumb,Factory,1201.3168547125479
2697,224,Dumber,Retail,-3450.772743608878
2698,224,Dumber,Wholesale,-4270.069699296196
2699,224,Dumber,Regional Warehouse,-5530.676087069574
2700,224,Dumber,Factory,-3450.772743608878
2701,225,Smart,Retail,3844.709961399413
2702,225,Smart,Wholesale,1721.9680234635089
2703,225,Smart,Regional Warehouse,578.0574893563733
2704,225,Smart,Factory,3844.709961399413
2705,225,Dumb,Retail,1201.3168547125479
2706,225,Dumb,Wholesale,-4408.231664460108
2707,225,Dumb,Regional Warehouse,-5588.07531505999
2708,225,Dumb,Factory,1201.3168547125479
2709,225,Dumber,Retail,-3450.772743608878
2710,225,Dumber,Wholesale,-4270.069699296196
2711,225,Dumber,Regional Warehouse,-5530.676087069574
2712,225,Dumber,Factory,-3450.772743608878
2713,226,Smart,Retail,3844.709961399413
2714,226,Smart,Wholesale,1721.9680234635089
2715,226,Smart,Regional Warehouse,578.0574893563733
2716,226,Smart,Factory,3844.709961399413
2717,226,Dumb,Retail,1201.3168547125479
2718,226,Dumb,Wholesale,-4408.231664460108
2719,226,Dumb,Regional Warehouse,-5588.07531505999
2720,226,Dumb,Factory,1201.3168547125479
2721,226,Dumber,Retail,-3450.772743608878
2722,226,Dumber,Wholesale,-4270.069699296196
2723,226,Dumber,Regional Warehouse,-5530.676087069574
2724,226,Dumber,Factory,-3450.772743608878
2725,227,Smart,Retail,3844.709961399413
2726,227,Smart,Wholesale,1721.9680234635089
2727,227,Smart,Regional Warehouse,578.0574893563733
2728,227,Smart,Factory,3844.709961399413
2729,227,Dumb,Retail,1201.3168547125479
2730,227,Dumb,Wholesale,-4408.231664460108
2731,227,Dumb,Regional Warehouse,-5588.07531505999
2732,227,Dumb,Factory,1201.3168547125479
2733,227,Dumber,Retail,-3450.772743608878
2734,227,Dumber,Wholesale,-4270.069699296196
2735,227,Dumber,Regional Warehouse,-5530.676087069574
2736,227,Dumber,Factory,-3450.772743608878
2737,228,Smart,Retail,3844.709961399413
2738,228,Smart,Wholesale,1721.9680234635089
2739,228,Smart,Regional Warehouse,578.0574893563733
2740,228,Smart,Factory,3844.709961399413
2741,228,Dumb,Retail,1201.3168547125479
2742,228,Dumb,Wholesale,-4408.231664460108
2743,228,Dumb,Regional Warehouse,-5588.07531505999
2744,228,Dumb,Factory,1201.3168547125479
2745,228,Dumber,Retail,-3450.772743608878
2746,228,Dumber,Wholesale,-4270.069699296196
2747,228,Dumber,Regional Warehouse,-5530.676087069574
2748,228,Dumber,Factory,-3450.772743608878
2749,229,Smart,Retail,3844.709961399413
2750,229,Smart,Wholesale,1721.9680234635089
2751,229,Smart,Regional Warehouse,578.0574893563733
2752,229,Smart,Factory,3844.709961399413
2753,229,Dumb,Retail,1201.3168547125479
2754,229,Dumb,Wholesale,-4408.231664460108
2755,229,Dumb,Regional Warehouse,-5588.07531505999
2756,229,Dumb,Factory,1201.3168547125479
2757,229,Dumber,Retail,-3450.772743608878
2758,229,Dumber,Wholesale,-4270.069699296196
2759,229,Dumber,Regional Warehouse,-5530.676087069574
2760,229,Dumber,Factory,-3450.772743608878
2761,230,Smart,Retail,3844.709961399413
2762,230,Smart,Wholesale,1721.9680234635089
2763,230,Smart,Regional Warehouse,578.0574893563733
2764,230,Smart,Factory,3844.709961399413
2765,230,Dumb,Retail,1201.3168547125479
2766,230,Dumb,Wholesale,-4408.231664460108
2767,230,Dumb,Regional Warehouse,-5588.07531505999
2768,230,Dumb,Factory,1201.3168547125479
2769,230,Dumber,Retail,-3450.772743608878
2770,230,Dumber,Wholesale,-4270.069699296196
2771,230,Dumber,Regional Warehouse,-5530.676087069574
2772,230,Dumber,Factory,-3450.772743608878
2773,231,Smart,Retail,3844.709961399413
2774,231,Smart,Wholesale,1721.9680234635089
2775,231,Smart,Regional Warehouse,578.0574893563733
2776,231,Smart,Factory,3844.709961399413
2777,231,Dumb,Retail,1201.3168547125479
2778,231,Dumb,Wholesale,-4408.231664460108
2779,231,Dumb,Regional Warehouse,-5588.07531505999
2780,231,Dumb,Factory,1201.3168547125479
2781,231,Dumber,Retail,-3450.772743608878
2782,231,Dumber,Wholesale,-4270.069699296196
2783,231,Dumber,Regional Warehouse,-5530.676087069574
2784,231,Dumber,Factory,-3450.772743608878
2785,232,Smart,Retail,3844.709961399413
2786,232,Smart,Wholesale,1721.9680234635089
2787,232,Smart,Regional Warehouse,578.0574893563733
2788,232,Smart,Factory,3844.709961399413
2789,232,Dumb,Retail,1201.3168547125479
2790,232,Dumb,Wholesale,-4408.231664460108
2791,232,Dumb,Regional Warehouse,-5588.07531505999
2792,232,Dumb,Factory,1201.3168547125479
2793,232,Dumber,Retail,-3450.772743608878
2794,232,Dumber,Wholesale,-4270.069699296196
2795,232,Dumber,Regional Warehouse,-5530.676087069574
2796,232,Dumber,Factory,-3450.772743608878
2797,233,Smart,Retail,3844.709961399413
2798,233,Smart,Wholesale,1721.9680234635089
2799,233,Smart,Regional Warehouse,578.0574893563733
2800,233,Smart,Factory,3844.709961399413
2801,233,Dumb,Retail,1201.3168547125479
2802,233,Dumb,Wholesale,-4408.231664460108
2803,233,Dumb,Regional Warehouse,-5588.07531505999
2804,233,Dumb,Factory,1201.3168547125479
2805,233,Dumber,Retail,-3450.772743608878
2806,233,Dumber,Wholesale,-4270.069699296196
2807,233,Dumber,Regional Warehouse,-5530.676087069574
2808,233,Dumber,Factory,-3450.772743608878
2809,234,Smart,Retail,3844.709961399413
2810,234,Smart,Wholesale,1721.9680234635089
2811,234,Smart,Regional Warehouse,578.0574893563733
2812,234,Smart,Factory,3844.709961399413
2813,234,Dumb,Retail,1201.3168547125479
2814,234,Dumb,Wholesale,-4408.231664460108
2815,234,Dumb,Regional Warehouse,-5588.07531505999
2816,234,Dumb,Factory,1201.3168547125479
2817,234,Dumber,Retail,-3450.772743608878
2818,234,Dumber,Wholesale,-4270.069699296196
2819,234,Dumber,Regional Warehouse,-5530.676087069574
2820,234,Dumber,Factory,-3450.772743608878
2821,235,Smart,Retail,3844.709961399413
2822,235,Smart,Wholesale,1721.9680234635089
2823,235,Smart,Regional Warehouse,578.0574893563733
2824,235,Smart,Factory,3844.709961399413
2825,235,Dumb,Retail,1201.3168547125479
2826,235,Dumb,Wholesale,-4408.231664460108
2827,235,Dumb,Regional Warehouse,-5588.07531505999
2828,235,Dumb,Factory,1201.3168547125479
2829,235,Dumber,Retail,-3450.772743608878
2830,235,Dumber,Wholesale,-4270.069699296196
2831,235,Dumber,Regional Warehouse,-5530.676087069574
2832,235,Dumber,Factory,-3450.772743608878
2833,236,Smart,Retail,3844.709961399413
2834,236,Smart,Wholesale,1721.9680234635089
2835,236,Smart,Regional Warehouse,578.0574893563733
2836,236,Smart,Factory,3844.709961399413
2837,236,Dumb,Retail,1201.3168547125479
2838,236,Dumb,Wholesale,-4408.231664460108
2839,236,Dumb,Regional Warehouse,-5588.07531505999
2840,236,Dumb,Factory,1201.3168547125479
2841,236,Dumber,Retail,-3450.772743608878
2842,236,Dumber,Wholesale,-4270.069699296196
2843,236,Dumber,Regional Warehouse,-5530.676087069574
2844,236,Dumber,Factory,-3450.772743608878
2845,237,Smart,Retail,3844.709961399413
2846,237,Smart,Wholesale,1721.9680234635089
2847,237,Smart,Regional Warehouse,578.0574893563733
2848,237,Smart,Factory,3844.709961399413
2849,237,Dumb,Retail,1201.3168547125479
2850,237,Dumb,Wholesale,-4408.231664460108
2851,237,Dumb,Regional Warehouse,-5588.07531505999
2852,237,Dumb,Factory,1201.3168547125479
2853,237,Dumber,Retail,-3450.772743608878
2854,237,Dumber,Wholesale,-4270.069699296196
2855,237,Dumber,Regional Warehouse,-5530.676087069574
2856,237,Dumber,Factory,-3450.772743608878
2857,238,Smart,Retail,3844.709961399413
2858,238,Smart,Wholesale,1721.9680234635089
2859,238,Smart,Regional Warehouse,578.0574893563733
2860,238,Smart,Factory,3844.709961399413
2861,238,Dumb,Retail,1201.3168547125479
2862,238,Dumb,Wholesale,-4408.231664460108
2863,238,Dumb,Regional Warehouse,-5588.07531505999
2864,238,Dumb,Factory,1201.3168547125479
2865,238,Dumber,Retail,-3450.772743608878
2866,238,Dumber,Wholesale,-4270.069699296196
2867,238,Dumber,Regional Warehouse,-5530.676087069574
2868,238,Dumber,Factory,-3450.772743608878
2869,239,Smart,Retail,3844.709961399413
2870,239,Smart,Wholesale,1721.9680234635089
2871,239,Smart,Regional Warehouse,578.0574893563733
2872,239,Smart,Factory,3844.709961399413
2873,239,Dumb,Retail,1201.3168547125479
2874,239,Dumb,Wholesale,-4408.231664460108
2875,239,Dumb,Regional Warehouse,-5588.07531505999
2876,239,Dumb,Factory,1201.3168547125479
2877,239,Dumber,Retail,-3450.772743608878
2878,239,Dumber,Wholesale,-4270.069699296196
2879,239,Dumber,Regional Warehouse,-5530.676087069574
2880,239,Dumber,Factory,-3450.772743608878
2881,240,Smart,Retail,3844.709961399413
2882,240,Smart,Wholesale,1721.9680234635089
2883,240,Smart,Regional Warehouse,578.0574893563733
2884,240,Smart,Factory,3844.709961399413
2885,240,Dumb,Retail,1201.3168547125479
2886,240,Dumb,Wholesale,-4408.231664460108
2887,240,Dumb,Regional Warehouse,-5588.07531505999
2888,240,Dumb,Factory,1201.3168547125479
2889,240,Dumber,Retail,-3450.772743608878
2890,240,Dumber,Wholesale,-4270.069699296196
2891,240,Dumber,Regional Warehouse,-5530.676087069574
2892,240,Dumber,Factory,-3450.772743608878
2893,241,Smart,Retail,3844.709961399413
2894,241,Smart,Wholesale,1721.9680234635089
2895,241,Smart,Regional Warehouse,578.0574893563733
2896,241,Smart,Factory,3844.709961399413
2897,241,Dumb,Retail,1201.3168547125479
2898,241,Dumb,Wholesale,-4408.231664460108
2899,241,Dumb,Regional Warehouse,-5588.07531505999
2900,241,Dumb,Factory,1201.3168547125479
2901,241,Dumber,Retail,-3450.772743608878
2902,241,Dumber,Wholesale,-4270.069699296196
2903,241,Dumber,Regional Warehouse,-5530.676087069574
2904,241,Dumber,Factory,-3450.772743608878
2905,242,Smart,Retail,3844.709961399413
2906,242,Smart,Wholesale,1721.9680234635089
2907,242,Smart,Regional Warehouse,578.0574893563733
2908,242,Smart,Factory,3844.709961399413
2909,242,Dumb,Retail,1201.3168547125479
2910,242,Dumb,Wholesale,-4408.231664460108
2911,242,Dumb,Regional Warehouse,-5588.07531505999
2912,242,Dumb,Factory,1201.3168547125479
2913,242,Dumber,Retail,-3450.772743608878
2914,242,Dumber,Wholesale,-4270.069699296196
2915,242,Dumber,Regional Warehouse,-5530.676087069574
2916,242,Dumber,Factory,-3450.772743608878
2917,243,Smart,Retail,3844.709961399413
2918,243,Smart,Wholesale,1721.9680234635089
2919,243,Smart,Regional Warehouse,578.0574893563733
2920,243,Smart,Factory,3844.709961399413
2921,243,Dumb,Retail,1201.3168547125479
2922,243,Dumb,Wholesale,-4408.231664460108
2923,243,Dumb,Regional Warehouse,-5588.07531505999
2924,243,Dumb,Factory,1201.3168547125479
2925,243,Dumber,Retail,-3450.772743608878
2926,243,Dumber,Wholesale,-4270.069699296196
2927,243,Dumber,Regional Warehouse,-5530.676087069574
2928,243,Dumber,Factory,-3450.772743608878
2929,244,Smart,Retail,3844.709961399413
